date,symbol,previous_raw_close,preclose,close,qfq_close,pctChg,implied_factor
2023-07-13,603178.SH,12.29,12.17,11.9,11.8381438,-2.2186,1.009860312243221
2018-05-02,603179.SH,35.19,24.78,25.26,9.76821882,1.937044,1.420096852300242
2019-04-12,603179.SH,20.2,19.71,18.94,7.50631974,-3.906639,1.0248604769152714
2020-05-19,603179.SH,24.09,18.22,19.58,10.2600179,7.4643,1.3221734357848518
2021-05-12,603179.SH,27.91,27.61,28.5,15.096393,3.2235,1.0108656283955089
2022-04-26,603179.SH,27.33,20.79,20.3,14.1354584,-2.3569,1.3145743145743145
2023-05-12,603179.SH,39.6,39.3,39.0,27.364077,-0.7634,1.0076335877862597
2024-06-27,603179.SH,40.33,40.03,39.36,27.82366272,-1.6737,1.0074943792155882
2025-06-19,603179.SH,45.62,45.32,45.56,32.41963036,0.5296,1.0066195939982348
2026-05-20,603179.SH,80.82,57.51,57.38,57.38,-0.226,1.4053208137715179
2018-05-24,603180.SH,130.9,130.1,124.12,53.21942888,-4.596467,1.0061491160645657
2019-06-14,603180.SH,56.99,56.01,53.65,23.4062074,-4.213528,1.017496875557936
2020-05-28,603180.SH,79.92,56.44,57.38,35.4479295,1.6655,1.416017009213324
2021-05-21,603180.SH,67.02,47.23,47.43,41.5785609,0.4235,1.4190133389794621
2022-05-25,603180.SH,26.07,25.01,24.65,22.52480025,-1.4394,1.0423830467812873
2023-06-09,603180.SH,33.44,32.72,31.99,29.87520508,-2.2311,1.02200488997555
2024-07-05,603180.SH,19.45,18.86,18.75,18.058275,-0.5832,1.0312831389183457
2024-12-23,603180.SH,21.58,21.35,20.57,20.02454531,-3.6534,1.0107728337236532
2025-07-09,603180.SH,19.87,19.48,19.68,19.54170864,1.0267,1.0200205338809034
2026-06-26,603180.SH,14.23,14.13,14.05,14.05,-0.5662,1.0070771408351027
2018-06-08,603181.SH,24.2,23.98,23.25,7.24067775,-3.044202,1.0091743119266054
2019-05-30,603181.SH,18.98,13.34,13.78,6.1058491,3.298348,1.4227886056971515
2020-05-28,603181.SH,17.4,17.1,17.3,7.8000337,1.1696,1.0175438596491226
2020-09-21,603181.SH,27.05,18.66,18.23,11.91496393,-2.3044,1.44962486602358
2021-09-15,603181.SH,20.08,13.85,13.67,12.95352796,-1.2996,1.4498194945848375
2022-06-16,603181.SH,15.91,15.81,16.04,15.29545528,1.4548,1.006325110689437
2024-06-14,603181.SH,10.01,9.87,9.7,9.3809476,-1.7224,1.0141843971631206
2025-06-11,603181.SH,12.65,12.44,12.35,12.1454099,-0.7235,1.0168810289389068
2026-06-05,603181.SH,13.28,13.06,13.5,13.5,3.3691,1.0168453292496171
2023-06-07,603182.SH,15.62,15.32,15.16,13.7571694,-1.0444,1.0195822454308092
2024-06-17,603182.SH,11.3,10.9,10.78,10.14146826,-1.1009,1.036697247706422
2025-05-30,603182.SH,13.13,13.03,12.97,12.29539139,-0.4605,1.0076745970836531
2025-09-24,603182.SH,13.95,13.65,13.93,13.49569046,2.0513,1.021978021978022
2026-07-08,603182.SH,11.94,11.74,11.66,11.48890116,-0.6814,1.0170357751277683
2026-09-04,603182.SH,13.63,13.43,13.72,13.72,2.1593,1.0148920327624722
2018-06-05,603183.SH,37.46,26.6,27.98,7.9584913,5.187967,1.4082706766917292
2019-06-05,603183.SH,15.14,10.74,10.84,4.34643892,0.931102,1.409683426443203
2020-05-26,603183.SH,10.77,7.6,7.73,4.39223238,1.7105,1.4171052631578946
2021-05-19,603183.SH,7.92,5.59,5.61,4.51629684,0.3578,1.4168157423971377
2022-06-07,603183.SH,6.23,5.14,5.21,5.08372523,1.3619,1.2120622568093387
2023-05-26,603183.SH,4.9,4.86,4.82,4.74188708,-0.823,1.008230452674897
2024-05-29,603183.SH,3.54,3.5,3.46,3.44282802,-1.1429,1.0114285714285713
2019-07-10,603185.SH,39.81,28.32,28.5,10.3427355,0.635594,1.4057203389830508
2020-05-20,603185.SH,41.5,31.68,30.57,14.53279458,-3.5038,1.3099747474747474
2022-06-02,603185.SH,159.0,112.14,116.65,78.88911185,4.0218,1.4178705189941145
2023-07-07,603185.SH,73.59,50.92,49.49,48.37048671,-2.8083,1.4452081696779262
2023-10-12,603185.SH,40.96,40.41,41.28,40.89531168,2.1529,1.0136104924523635
2026-06-17,603185.SH,18.45,18.3,17.6,17.6,-3.8251,1.0081967213114753
2018-05-31,603186.SH,18.94,18.79,19.05,18.1577361,1.383706,1.0079829696647153
2019-05-09,603186.SH,25.37,25.22,24.69,23.67353739,-2.101502,1.0059476605868358
2021-04-23,603186.SH,40.19,39.91,39.37,38.14736465,-1.353,1.0070157855174142
2022-04-27,603186.SH,18.45,17.95,18.67,18.59410645,4.0111,1.0278551532033426
2019-05-20,603187.SH,46.37,32.69,32.03,9.85579115,-2.018965,1.4184765983481187
2020-04-16,603187.SH,35.18,24.7,24.92,10.92148904,0.8907,1.4242914979757086
2021-06-07,603187.SH,64.25,45.46,45.48,28.17072132,0.044,1.4133304003519578
2022-05-31,603187.SH,32.37,32.07,32.55,20.3503902,1.4967,1.0093545369504209
2023-06-05,603187.SH,27.5,19.39,18.8,16.6699412,-3.0428,1.4182568334192882
2024-05-13,603187.SH,14.83,14.28,14.68,13.51809268,2.8011,1.038515406162465
2025-06-24,603187.SH,11.52,11.03,11.21,10.78131839,1.6319,1.0444242973708069
2026-01-23,603187.SH,16.51,16.21,16.41,16.07454678,1.2338,1.0185070943861814
2026-06-11,603187.SH,12.23,11.98,12.13,12.13,1.2521,1.0208681135225375
2018-06-27,603188.SH,9.5,9.45,9.46,9.46,0.105822,1.0052910052910053
2022-06-14,603189.SH,12.86,12.76,12.63,12.21083556,-1.0188,1.0078369905956113
2023-06-08,603189.SH,16.23,16.13,15.7,15.2730385,-2.6658,1.0061996280223187
2024-06-07,603189.SH,10.17,10.07,10.35,10.1685231,2.7805,1.009930486593843
2025-06-17,603189.SH,17.15,17.0,16.95,16.79973825,-0.2941,1.0088235294117647
2026-06-24,603189.SH,11.28,11.18,10.65,10.65,-4.7406,1.0089445438282647
2023-06-28,603190.SH,30.3,30.0,30.24,20.69846352,0.8,1.01
2024-06-20,603190.SH,24.5,24.1,23.28,16.19899224,-3.4025,1.016597510373444
2025-07-15,603190.SH,23.58,23.38,23.1,16.2539916,-1.1976,1.0085543199315654
2026-07-15,603190.SH,23.92,16.87,16.66,16.66,-1.2448,1.4179016004742147
2023-05-25,603191.SH,19.58,19.4,19.35,19.01286495,-0.2577,1.0092783505154639
2024-07-02,603191.SH,14.52,14.37,14.21,14.10817114,-1.1134,1.010438413361169
2019-06-04,603192.SH,27.42,27.07,26.39,18.54069035,-2.512007,1.0129294421869228
2020-06-05,603192.SH,27.0,26.63,26.7,19.0191042,0.2629,1.0138941043935412
2021-06-08,603192.SH,23.29,22.93,22.69,16.4164419,-1.0467,1.0156999563890101
2022-06-08,603192.SH,29.16,22.17,21.48,20.44092648,-3.1123,1.3152909336941812
2023-06-08,603192.SH,19.04,18.89,18.71,17.94629522,-0.9529,1.007940709370037
2024-06-03,603192.SH,15.44,15.26,14.85,14.4118656,-2.6868,1.0117955439056356
2025-06-05,603192.SH,21.59,21.22,20.7,20.4395526,-2.4505,1.017436380772856
2026-06-08,603192.SH,19.87,19.62,19.04,19.04,-2.9562,1.0127420998980632
2024-05-29,603193.SH,20.13,19.96,20.16,19.51937568,1.002,1.0085170340681362
2024-10-30,603193.SH,24.56,24.38,24.16,23.56496336,-0.9024,1.007383100902379
2025-05-30,603193.SH,38.76,38.53,38.9,38.1684466,0.9603,1.0059693745133662
2025-09-18,603193.SH,28.77,28.57,28.31,27.97203522,-0.91,1.0070003500175009
2026-05-29,603193.SH,21.78,21.52,22.11,22.11,2.7416,1.0120817843866172
2025-06-16,603194.SH,42.75,42.12,42.19,41.42910335,0.1662,1.0149572649572651
2025-12-18,603194.SH,36.94,36.69,36.59,36.17492304,-0.2726,1.0068138457345326
2026-06-04,603194.SH,35.26,34.86,35.55,35.55,1.9793,1.0114744693057947
2020-06-01,603195.SH,182.41,178.61,177.85,50.73829295,-0.4255,1.021275404512625
2021-06-03,603195.SH,199.98,197.98,198.26,57.13238594,0.1414,1.010102030508132
2022-05-19,603195.SH,143.62,141.22,140.7,41.2343862,-0.3682,1.0169947599490157
2023-06-08,603195.SH,151.71,100.28,98.52,43.68071388,-1.7551,1.51286398085361
2024-06-06,603195.SH,122.47,82.32,81.93,54.04217502,-0.4738,1.4877308066083577
2025-06-09,603195.SH,74.07,51.19,50.4,48.1035744,-1.5433,1.446962297323696
2026-06-04,603195.SH,41.7,39.8,38.78,38.78,-2.5628,1.0477386934673367
2018-06-15,603196.SH,10.72,10.62,10.31,9.30225936,-2.919016,1.009416195856874
2019-06-14,603196.SH,8.89,8.79,8.5,7.7564285,-3.299203,1.0113765642775883
2020-06-12,603196.SH,7.72,7.52,7.51,7.0352929,-0.133,1.0265957446808511
2021-06-10,603196.SH,11.09,10.97,9.88,9.35673544,-9.9362,1.0109389243391065
2022-06-10,603196.SH,6.38,6.2,6.26,6.10057032,0.9677,1.0290322580645161
2022-12-07,603196.SH,7.67,7.52,7.53,7.48460163,0.133,1.0199468085106382
2018-06-22,603197.SH,40.02,28.23,27.86,25.21056972,-1.310659,1.4176408076514346
2019-07-01,603197.SH,19.23,18.98,19.41,17.79549561,2.265544,1.0131717597471022
2020-08-20,603197.SH,31.1,30.78,30.35,28.1147832,-1.397,1.0103963612735543
2021-10-13,603197.SH,29.38,28.92,30.35,28.56199045,4.9447,1.015905947441217
2023-07-06,603197.SH,56.48,56.17,58.42,55.5083472,4.0057,1.005518960299092
2024-05-31,603197.SH,39.74,39.1,39.51,38.15528112,1.0486,1.0163682864450128
2024-09-24,603197.SH,31.96,31.75,31.57,30.68916543,-0.5669,1.0066141732283465
2025-06-11,603197.SH,38.22,37.71,38.22,37.65610212,1.3524,1.0135242641209228
2025-10-20,603197.SH,38.53,38.21,37.93,37.68337914,-0.7328,1.0083747710023554
2026-06-17,603197.SH,29.22,29.03,29.3,29.3,0.9301,1.006544953496383
2018-06-12,603198.SH,20.11,19.41,20.07,16.01521776,3.400308,1.0360638845955692
2019-06-06,603198.SH,16.69,15.99,15.51,12.918279,-3.001873,1.0437773608505316
2020-06-24,603198.SH,23.26,22.56,21.55,18.5059332,-4.477,1.0310283687943265
2021-06-09,603198.SH,44.09,43.39,41.08,35.84632584,-5.3238,1.0161327494814474
2022-05-31,603198.SH,58.4,57.5,59.65,52.8651704,3.7391,1.0156521739130435
2023-06-09,603198.SH,56.69,55.59,55.65,50.29608045,0.1079,1.019787731606404
2024-06-06,603198.SH,67.18,65.88,65.95,60.78130065,0.1063,1.0197328476017002
2025-06-23,603198.SH,41.32,39.82,38.48,36.8001556,-3.3651,1.0376695128076343
2026-06-12,603198.SH,34.36,32.86,33.08,33.08,0.6695,1.0456482045039561
2018-06-27,603199.SH,23.66,23.51,23.62,21.45680954,0.467889,1.006380263717567
2019-06-28,603199.SH,22.35,22.18,22.23,20.3488974,0.225425,1.0076645626690712
2020-07-28,603199.SH,21.65,21.43,21.49,19.87345773,0.28,1.0102659822678488
2021-06-29,603199.SH,20.25,20.1,20.27,18.88513333,0.8458,1.007462686567164
2022-06-21,603199.SH,22.28,22.11,22.05,20.7014661,-0.2714,1.007688828584351
2024-06-06,603199.SH,34.51,33.72,32.81,31.52509478,-2.6987,1.0234282325029656
2025-04-24,603199.SH,38.57,37.89,38.13,37.29422853,0.6334,1.017946687780417
2026-05-21,603199.SH,35.13,34.36,34.17,34.17,-0.553,1.0224097788125728
2018-06-28,603200.SH,32.55,31.75,30.55,12.7395333,-3.77953,1.0251968503937008
2019-05-22,603200.SH,33.55,24.61,24.41,13.87686531,-0.812681,1.3632669646485167
2021-06-17,603200.SH,23.18,18.46,18.6,13.2775542,0.7584,1.255687973997833
2022-06-09,603200.SH,20.79,14.99,14.58,14.43495816,-2.7352,1.3869246164109406
2023-06-12,603201.SH,30.78,21.69,22.0,12.116852,1.4292,1.4190871369294606
2024-07-01,603201.SH,24.2,16.82,16.65,13.1938263,-1.0107,1.4387633769322234
2025-07-11,603201.SH,18.58,15.14,15.22,14.85298492,0.5284,1.2272126816380446
2026-07-01,603201.SH,13.96,13.67,14.06,14.06,2.853,1.0212143379663496
2025-07-09,603202.SH,100.36,97.87,100.02,96.73524318,2.1968,1.0254419127413916
2025-10-16,603202.SH,96.47,95.47,95.35,93.1846015,-0.1257,1.0104744946056352
2026-06-17,603202.SH,66.05,64.55,62.96,62.96,-2.4632,1.0232378001549187
2018-06-22,603203.SH,28.76,21.87,22.2,9.1520166,1.508916,1.3150434385002285
2019-07-05,603203.SH,22.84,22.54,22.52,9.4075048,-0.088733,1.013309671694765
2020-06-24,603203.SH,28.0,27.79,27.89,11.73881733,0.3598,1.0075566750629723
2021-06-23,603203.SH,36.34,29.62,30.15,15.5690982,1.7893,1.2268737339635383
2022-06-13,603203.SH,32.84,24.26,23.89,16.69954002,-1.5251,1.3536685902720529
2023-06-29,603203.SH,30.17,29.17,30.09,21.75449829,3.1539,1.0342817963661295
2024-07-08,603203.SH,22.17,21.58,21.13,15.69426524,-2.0853,1.0273401297497684
2025-06-24,603203.SH,24.05,23.4,23.54,17.96994166,0.5983,1.027777777777778
2026-06-08,603203.SH,66.52,50.78,55.86,55.86,10.0039,1.3099645529736115
2025-07-09,603205.SH,39.26,29.93,29.68,29.3278468,-0.8353,1.3117273638489808
2026-07-09,603205.SH,21.07,20.82,21.01,21.01,0.9126,1.0120076849183477
2022-07-06,603206.SH,18.8,18.59,18.4,17.8397568,-1.0221,1.0112963959117807
2023-06-02,603206.SH,17.3,17.08,17.08,16.77326028,0.0,1.01288056206089
2024-06-04,603206.SH,13.26,13.07,12.64,12.59344688,-3.29,1.0145371078806427
2025-06-10,603207.SH,31.14,29.64,29.22,28.16071656,-1.417,1.0506072874493928
2025-10-20,603207.SH,33.48,32.78,32.28,31.77414012,-1.5253,1.0213544844417326
2026-07-03,603207.SH,23.61,23.24,23.59,23.59,1.506,1.01592082616179
2018-05-03,603208.SH,33.1,32.48,32.21,12.2159646,-0.831282,1.019088669950739
2019-05-23,603208.SH,30.89,30.31,29.09,11.24380862,-4.025072,1.0191355988122732
2020-06-04,603208.SH,145.69,111.3,107.0,54.136222,-3.8634,1.308984725965858
2021-09-17,603208.SH,66.44,65.22,62.19,32.0533479,-4.6458,1.0187059184299294
2022-07-06,603208.SH,64.8,49.28,50.1,33.954273,1.664,1.3149350649350648
2023-06-21,603208.SH,51.96,38.45,36.9,33.7952709,-4.0312,1.3513654096228869
2024-06-19,603208.SH,23.99,22.22,20.8,20.5673936,-6.3906,1.0796579657965797
2025-06-13,603208.SH,16.99,16.8,15.75,15.75,-6.25,1.0113095238095238
2022-07-08,603209.SH,23.33,23.18,23.25,15.89065425,0.302,1.0064710957722174
2023-06-12,603209.SH,29.36,20.86,20.0,19.23934,-4.1227,1.4074784276126557
2024-06-06,603209.SH,15.6,15.45,15.15,14.71530105,-1.9417,1.0097087378640777
2025-05-09,603209.SH,14.57,14.37,14.18,13.96483268,-1.3222,1.0139178844815588
2026-06-23,603209.SH,13.18,12.98,13.18,13.18,1.5408,1.0154083204930662
2026-06-10,603210.SH,14.42,14.3,14.51,14.51,1.4685,1.0083916083916082
2022-06-02,603212.SH,24.02,23.9,24.51,24.22264476,2.5523,1.0050209205020921
2023-06-20,603212.SH,19.6,19.48,19.67,19.55913988,0.9754,1.0061601642710474
2024-06-05,603212.SH,12.42,12.35,12.03,12.03,-2.5911,1.005668016194332
2022-05-30,603213.SH,15.72,15.14,15.19,13.64625549,0.3303,1.0383091149273447
2023-05-26,603213.SH,13.6,13.17,12.94,12.00446388,-1.7464,1.0326499620349279
2024-05-28,603213.SH,9.08,8.8,8.78,8.4043916,-0.2273,1.0318181818181817
2025-05-28,603213.SH,10.34,10.08,9.87,9.6914517,-2.0833,1.0257936507936507
2026-05-25,603213.SH,13.82,13.57,13.97,13.97,2.9477,1.0184229918938836
2019-05-16,603214.SH,38.18,37.82,38.08,24.08639968,0.687473,1.009518773135907
2020-04-30,603214.SH,39.0,27.5,28.32,25.4038896,2.9818,1.4181818181818182
2021-05-17,603214.SH,24.33,24.03,23.14,21.01641906,-3.7037,1.0124843945068662
2022-05-30,603214.SH,16.96,16.76,16.85,15.48627895,0.537,1.0119331742243436
2023-05-19,603214.SH,18.24,17.94,17.71,16.54886156,-1.2821,1.0167224080267556
2024-05-21,603214.SH,13.84,13.49,13.22,12.67376282,-2.0015,1.0259451445515195
2024-10-08,603214.SH,15.52,15.41,16.95,16.3656318,9.9935,1.0071382219338092
2025-05-23,603214.SH,20.4,20.15,20.13,19.67713539,-0.0993,1.0124069478908189
2025-09-26,603214.SH,18.19,18.06,18.06,17.78077434,0.0,1.0071982281284608
2026-05-21,603214.SH,16.17,15.92,15.5,15.5,-2.6382,1.0157035175879399
2022-05-25,603215.SH,19.44,19.17,18.02,16.52178116,-5.999,1.0140845070422535
2023-05-29,603215.SH,17.53,17.05,17.02,16.0442434,-0.176,1.0281524926686216
2024-06-04,603215.SH,14.55,14.18,13.86,13.40632062,-2.2567,1.026093088857546
2025-06-05,603215.SH,17.22,16.92,16.89,16.62680313,-0.1773,1.0177304964539005
2026-07-17,603215.SH,14.76,14.53,14.05,14.05,-3.3035,1.0158293186510667
2022-06-08,603216.SH,16.08,15.83,15.53,14.27668241,-1.8951,1.0157927984838913
2023-07-06,603216.SH,13.61,13.26,13.28,12.53050336,0.1508,1.026395173453997
2024-07-16,603216.SH,8.98,8.68,8.71,8.50246683,0.3456,1.034562211981567
2025-06-03,603216.SH,13.34,13.14,13.35,13.23026385,1.5982,1.015220700152207
2026-06-23,603216.SH,22.3,22.1,22.48,22.48,1.7195,1.009049773755656
2020-05-28,603217.SH,41.26,29.04,28.5,15.9301605,-1.8595,1.4207988980716253
2021-06-15,603217.SH,29.42,29.04,27.71,15.69125857,-4.5799,1.0130853994490359
2022-05-26,603217.SH,46.0,28.25,28.6,26.3710304,1.2389,1.6283185840707965
2023-06-19,603217.SH,25.85,25.35,25.31,23.7977275,-0.1578,1.0197238658777121
2024-07-08,603217.SH,14.11,13.71,13.34,12.90889122,-2.6988,1.0291757840991975
2025-07-01,603217.SH,18.23,17.88,17.97,17.72965125,0.5034,1.0195749440715884
2026-07-01,603217.SH,22.43,22.13,22.6,22.6,2.1238,1.0135562584726616
2018-05-31,603218.SH,19.39,19.19,19.34,9.10840508,0.781655,1.010422094841063
2019-05-27,603218.SH,22.73,17.25,18.66,11.57996682,8.173912,1.31768115942029
2020-06-03,603218.SH,23.26,16.4,18.04,15.8780864,10.0,1.4182926829268294
2021-07-12,603218.SH,28.41,28.09,28.36,25.24570332,0.9612,1.0113919544321823
2022-07-29,603218.SH,25.07,24.82,25.07,22.54179078,1.0073,1.0100725221595488
2023-06-16,603218.SH,19.83,19.63,19.92,18.0936348,1.4773,1.0101884870096791
2024-07-25,603218.SH,10.04,9.76,9.96,9.30635508,2.0492,1.0286885245901638
2025-07-16,603218.SH,12.62,12.27,12.35,11.8686711,0.652,1.028524857375713
2026-07-23,603218.SH,9.75,9.37,9.58,9.58,2.2412,1.040554962646745
2022-06-16,603219.SH,17.6,17.2,17.26,11.64789374,0.3488,1.0232558139534884
2023-05-05,603219.SH,20.82,14.59,14.21,13.68441473,-2.6045,1.427004797806717
2024-07-08,603219.SH,14.35,14.05,13.5,13.2782625,-3.9146,1.0213523131672597
2025-07-21,603219.SH,14.98,14.78,15.09,15.04299465,2.0974,1.013531799729364
2020-06-24,603220.SH,17.88,17.73,17.49,12.8836587,-1.3536,1.0084602368866327
2021-07-09,603220.SH,11.86,11.79,11.72,8.68456688,-0.5937,1.0059372349448685
2022-07-20,603220.SH,12.28,12.12,12.09,9.07700274,-0.2475,1.0132013201320131
2023-07-05,603220.SH,16.0,15.86,15.48,11.72475324,-2.396,1.008827238335435
2024-07-24,603220.SH,25.62,19.59,19.06,18.87994018,-2.7055,1.3078101071975499
2025-06-24,603220.SH,20.39,20.28,20.88,20.794914,2.9586,1.0054240631163707
2020-06-18,603221.SH,15.26,15.08,14.9,14.3185573,-1.1936,1.0119363395225465
2021-07-08,603221.SH,10.64,10.54,10.37,10.05987478,-1.6129,1.0094876660341556
2024-05-22,603221.SH,10.82,10.72,10.52,10.33985552,-1.8657,1.0093283582089552
2025-06-13,603221.SH,11.22,11.04,10.65,10.63829565,-3.5326,1.0163043478260871
2018-08-10,603222.SH,9.93,9.88,9.93,7.02585234,0.506075,1.0050607287449391
2022-06-20,603222.SH,15.1,10.72,10.96,10.94091864,2.2388,1.4085820895522387
2018-06-20,603223.SH,16.72,11.85,12.17,4.25104185,2.700419,1.4109704641350211
2019-06-13,603223.SH,10.38,7.38,7.4,3.6356126,0.271002,1.4065040650406506
2021-06-18,603223.SH,29.16,29.01,30.0,14.81517,3.4126,1.0051706308169597
2022-05-30,603223.SH,31.87,22.69,23.01,15.96061038,1.4103,1.4045835169678271
2023-06-16,603223.SH,20.14,14.34,14.11,13.74580679,-1.6039,1.404463040446304
2024-06-03,603223.SH,7.66,7.61,7.36,7.2171424,-3.2852,1.0065703022339028
2025-04-29,603223.SH,8.66,8.61,8.64,8.53911936,0.3484,1.0058072009291523
2026-06-10,603223.SH,9.21,9.14,9.06,9.06,-0.8753,1.0076586433260395
2018-03-21,603225.SH,37.52,26.61,26.25,17.07594,-1.352877,1.4099962420142804
2019-03-28,603225.SH,20.79,14.72,14.16,13.0096416,-3.804351,1.4123641304347825
2020-05-18,603225.SH,10.1,9.97,9.88,9.1957112,-0.9027,1.013039117352056
2021-06-17,603225.SH,19.89,19.76,19.8,18.5498874,0.2024,1.006578947368421
2022-06-02,603225.SH,11.62,11.4,11.38,10.86725134,-0.1754,1.019298245614035
2024-05-30,603225.SH,14.41,14.16,14.11,13.71214033,-0.3531,1.0176553672316384
2025-07-11,603225.SH,11.65,11.43,11.36,11.25217088,-0.6124,1.0192475940507437
2026-06-24,603225.SH,21.07,20.87,21.7,21.7,3.977,1.009583133684715
2018-07-09,603226.SH,23.89,18.15,18.49,5.87553032,1.873279,1.316253443526171
2019-05-09,603226.SH,25.0,19.0,20.08,8.3957492,5.68421,1.3157894736842106
2020-06-09,603226.SH,16.4,11.8,11.6,6.740876,-1.6949,1.3898305084745761
2021-06-03,603226.SH,9.06,6.89,7.05,5.3871165,2.3222,1.3149492017416546
2022-06-08,603226.SH,6.4,4.9,4.88,4.87046936,-0.4082,1.3061224489795917
2019-07-19,603227.SH,3.79,3.76,3.81,3.36062955,1.329786,1.0079787234042554
2020-07-01,603227.SH,3.72,3.67,3.69,3.29912568,0.545,1.013623978201635
2021-06-08,603227.SH,5.35,5.3,5.14,4.63888598,-3.0189,1.0094339622641508
2022-07-18,603227.SH,10.21,10.14,10.62,9.65078694,4.7337,1.0069033530571991
2023-06-30,603227.SH,8.29,8.14,8.28,7.66299924,1.7199,1.0184275184275182
2024-07-10,603227.SH,6.87,6.62,6.6,6.3388578,-0.3021,1.0377643504531722
2025-06-05,603227.SH,8.89,8.69,8.57,8.42035066,-1.3809,1.0230149597238205
2026-05-22,603227.SH,8.59,8.44,8.41,8.41,-0.3555,1.0177725118483412
2018-05-11,603228.SH,49.2,48.7,49.17,22.30370868,0.965087,1.0102669404517455
2019-05-16,603228.SH,55.77,39.3,38.7,24.9112674,-1.526714,1.419083969465649
2020-05-26,603228.SH,45.82,32.51,33.75,30.61938375,3.8142,1.4094124884650878
2021-05-12,603228.SH,25.22,24.92,25.11,23.05507293,0.7624,1.0120385232744782
2022-07-21,603228.SH,22.14,21.84,21.85,20.33743375,0.0458,1.0137362637362637
2023-06-07,603228.SH,25.36,24.86,25.37,24.08871352,2.0515,1.0201126307320998
2024-06-06,603228.SH,25.57,25.07,25.43,24.62722576,1.436,1.0199441563621858
2025-06-11,603228.SH,33.26,32.46,32.46,32.210058,0.0,1.0246457178065311
2026-05-18,603228.SH,71.43,70.88,73.54,73.54,3.7528,1.0077595936794583
2020-06-23,603229.SH,64.8,46.23,50.85,14.86198035,9.9935,1.401687216093446
2021-07-06,603229.SH,41.2,34.27,34.69,12.18916406,1.2256,1.2022176831047564
2022-05-26,603229.SH,63.76,45.47,44.11,21.73352632,-2.991,1.4022432372993183
2023-07-12,603229.SH,21.25,15.1,14.89,10.32451754,-1.3907,1.4072847682119205
2024-07-12,603229.SH,10.33,7.29,7.25,7.1233715,-0.5487,1.4170096021947873
2025-07-17,603229.SH,9.41,9.31,9.44,9.37475072,1.3963,1.0107411385606875
2026-07-17,603229.SH,8.68,8.62,8.1,8.1,-6.0325,1.0069605568445477
2023-07-03,603230.SH,12.9,12.75,12.64,11.51373808,-0.8627,1.011764705882353
2024-06-26,603230.SH,11.78,11.33,11.76,11.137602,3.7952,1.0397175639894085
2025-06-19,603230.SH,12.8,12.32,12.3,12.1028802,-0.1623,1.038961038961039
2026-06-18,603230.SH,9.36,9.21,9.23,9.23,0.2172,1.0162866449511399
2024-06-28,603231.SH,17.7,17.2,17.04,16.34309808,-0.9302,1.0290697674418605
2025-06-30,603231.SH,16.56,16.26,16.38,15.99995124,0.738,1.0184501845018448
2026-06-26,603231.SH,15.2,14.9,14.9,14.9,0.0,1.0201342281879193
2018-06-15,603232.SH,41.81,29.58,28.46,11.29782312,-3.786345,1.413455037187289
2019-05-30,603232.SH,35.07,24.5,23.69,13.46153453,-3.30612,1.4314285714285715
2020-06-01,603232.SH,37.39,26.2,27.01,21.90324631,3.0916,1.4270992366412214
2021-06-01,603232.SH,19.24,15.93,16.2,15.8667498,1.6949,1.2077840552416823
2022-06-16,603232.SH,10.9,10.77,11.05,10.95332355,2.5998,1.012070566388115
2024-06-21,603232.SH,10.95,10.89,10.93,10.89407309,0.3673,1.005509641873278
2018-06-19,603233.SH,63.87,63.27,62.92,19.62971868,-0.553188,1.0094831673779041
2019-05-30,603233.SH,57.56,43.82,44.0,18.031244,0.410772,1.313555454130534
2020-06-17,603233.SH,89.1,73.75,76.71,37.97881416,4.0136,1.2081355932203388
2021-06-10,603233.SH,67.75,55.79,56.87,34.19206384,1.9358,1.214375336081735
2022-06-13,603233.SH,33.59,27.58,28.5,20.8690395,3.3358,1.2179115300942713
2023-06-09,603233.SH,31.63,25.86,26.84,24.03868236,3.7896,1.223124516627997
2024-06-21,603233.SH,15.64,15.33,15.41,14.08074881,0.5219,1.020221787345075
2024-10-23,603233.SH,15.19,14.88,14.68,13.69316636,-1.3441,1.0208333333333333
2025-06-19,603233.SH,15.83,15.52,15.58,14.82293664,0.3866,1.0199742268041236
2025-11-06,603233.SH,18.5,18.16,18.02,17.46536242,-0.7709,1.0187224669603525
2026-06-26,603233.SH,15.92,15.43,14.8,14.8,-4.083,1.0317563188593648
2023-06-05,603235.SH,29.14,28.43,28.08,26.18707104,-1.2311,1.0249736194161099
2024-06-26,603235.SH,25.0,24.5,24.56,23.37181176,0.2449,1.0204081632653061
2025-06-17,603235.SH,28.03,27.35,26.76,26.09851956,-2.1572,1.0248628884826325
2026-07-01,603235.SH,22.25,21.7,22.7,22.7,4.6083,1.0253456221198156
2020-06-10,603236.SH,246.0,204.58,202.5,58.0772025,-1.0167,1.2024635839280475
2021-06-11,603236.SH,207.0,158.84,161.56,60.38450404,1.7124,1.3031981868546965
2022-06-30,603236.SH,174.6,133.74,133.66,65.21926334,-0.0598,1.3055181695827724
2023-06-15,603236.SH,87.99,62.14,62.98,43.51502332,1.3518,1.4159961377534598
2024-09-26,603236.SH,40.54,40.28,41.5,28.9223875,3.0288,1.0064548162859979
2025-06-04,603236.SH,71.63,71.21,71.98,50.46057128,1.0813,1.0058980480269626
2025-08-28,603236.SH,110.24,109.69,110.85,78.09947835,1.0575,1.005014130732063
