symbol,first_date,last_date,rows,exchange,ends_before_dataset,current_name,name_marks_delisted
601567.SH,2018-01-02,2026-09-11,2111,SH,False,三星电气,False
601568.SH,2020-10-20,2026-09-11,1434,SH,False,北元化工,False
601577.SH,2018-09-26,2026-09-11,1931,SH,False,长沙银行,False
601579.SH,2018-01-02,2026-09-11,2111,SH,False,会稽山,False
601588.SH,2018-01-02,2026-09-11,2111,SH,False,北辰实业,False
601595.SH,2018-01-02,2026-09-11,2111,SH,False,上海电影,False
601598.SH,2019-01-18,2026-09-11,1856,SH,False,中国外运,False
601599.SH,2018-01-02,2026-09-11,2111,SH,False,浙文影业,False
601600.SH,2018-01-02,2026-09-11,2111,SH,False,中国铝业,False
601601.SH,2018-01-02,2026-09-11,2111,SH,False,中国太保,False
601606.SH,2018-08-06,2026-09-11,1967,SH,False,长城军工,False
601607.SH,2018-01-02,2026-09-11,2111,SH,False,上海医药,False
601608.SH,2018-01-02,2026-09-11,2111,SH,False,中信重工,False
601609.SH,2020-04-22,2026-09-11,1552,SH,False,金田股份,False
601611.SH,2018-01-02,2026-09-11,2111,SH,False,中国核建,False
601615.SH,2019-01-23,2026-09-11,1853,SH,False,明阳智能,False
601616.SH,2018-01-02,2026-09-11,2111,SH,False,广电电气,False
601618.SH,2018-01-02,2026-09-11,2111,SH,False,中国中冶,False
601619.SH,2018-01-02,2026-09-11,2111,SH,False,嘉泽新能,False
601628.SH,2018-01-02,2026-09-11,2111,SH,False,中国人寿,False
601633.SH,2018-01-02,2026-09-11,2111,SH,False,长城汽车,False
601636.SH,2018-01-02,2026-09-11,2111,SH,False,旗滨集团,False
601658.SH,2019-12-10,2026-09-11,1640,SH,False,邮储银行,False
601665.SH,2021-06-18,2026-09-11,1272,SH,False,齐鲁银行,False
601666.SH,2018-01-02,2026-09-11,2111,SH,False,平煤股份,False
601668.SH,2018-01-02,2026-09-11,2111,SH,False,中国建筑,False
601669.SH,2018-01-02,2026-09-11,2111,SH,False,中国电建,False
601677.SH,2018-01-02,2026-09-11,2111,SH,False,明泰铝业,False
601678.SH,2018-01-02,2026-09-11,2111,SH,False,滨化股份,False
601686.SH,2020-12-04,2026-09-11,1401,SH,False,友发集团,False
601688.SH,2018-01-02,2026-09-11,2111,SH,False,华泰证券,False
601689.SH,2018-01-02,2026-09-11,2111,SH,False,拓普集团,False
601696.SH,2020-02-26,2026-09-11,1591,SH,False,中银证券,False
601698.SH,2019-06-28,2026-09-11,1751,SH,False,中国卫通,False
601699.SH,2018-01-02,2026-09-11,2111,SH,False,潞安环能,False
601700.SH,2018-01-02,2026-09-11,2111,SH,False,风范股份,False
601702.SH,2020-09-07,2026-09-11,1459,SH,False,华峰铝业,False
601717.SH,2018-01-02,2026-09-11,2111,SH,False,中创智领,False
601718.SH,2018-01-02,2026-09-11,2111,SH,False,ST际华,False
601727.SH,2018-01-02,2026-09-11,2111,SH,False,上海电气,False
601728.SH,2021-08-20,2026-09-11,1227,SH,False,中国电信,False
601766.SH,2018-01-02,2026-09-11,2111,SH,False,中国中车,False
601777.SH,2018-01-02,2026-09-11,2111,SH,False,千里科技,False
601778.SH,2020-05-19,2026-09-11,1536,SH,False,晶科科技,False
601788.SH,2018-01-02,2026-09-11,2111,SH,False,光大证券,False
601789.SH,2018-01-02,2026-09-11,2111,SH,False,宁波建工,False
601798.SH,2018-01-02,2026-09-11,2111,SH,False,蓝科高新,False
601799.SH,2018-01-02,2026-09-11,2111,SH,False,星宇股份,False
601800.SH,2018-01-02,2026-09-11,2111,SH,False,中国交建,False
601801.SH,2018-01-02,2026-09-11,2111,SH,False,皖新传媒,False
601808.SH,2018-01-02,2026-09-11,2111,SH,False,中海油服,False
601811.SH,2018-01-02,2026-09-11,2111,SH,False,新华文轩,False
601816.SH,2020-01-16,2026-09-11,1614,SH,False,京沪高铁,False
601818.SH,2018-01-02,2026-09-11,2111,SH,False,光大银行,False
601825.SH,2021-08-19,2026-09-11,1228,SH,False,沪农商行,False
601827.SH,2020-06-05,2026-09-11,1523,SH,False,三峰环境,False
601828.SH,2018-01-17,2026-09-11,2100,SH,False,美凯龙,False
601838.SH,2018-01-31,2026-09-11,2090,SH,False,成都银行,False
601857.SH,2018-01-02,2026-09-11,2111,SH,False,中国石油,False
601858.SH,2018-01-02,2026-09-11,2111,SH,False,中国科传,False
601860.SH,2019-01-03,2026-09-11,1867,SH,False,紫金银行,False
601865.SH,2019-02-15,2026-09-11,1841,SH,False,福莱特,False
601866.SH,2018-01-02,2026-09-11,2111,SH,False,中远海发,False
601868.SH,2021-09-28,2026-09-11,1202,SH,False,中国能建,False
601869.SH,2018-07-20,2026-09-11,1978,SH,False,长飞光纤,False
601872.SH,2018-01-02,2026-09-11,2111,SH,False,招商轮船,False
601877.SH,2018-01-02,2026-09-11,2111,SH,False,正泰电器,False
601878.SH,2018-01-02,2026-09-11,2111,SH,False,浙商证券,False
601880.SH,2018-01-02,2026-09-11,2111,SH,False,辽港股份,False
601881.SH,2018-01-02,2026-09-11,2111,SH,False,中国银河,False
601882.SH,2018-01-02,2026-09-11,2111,SH,False,海天精工,False
601886.SH,2018-01-02,2026-09-11,2111,SH,False,江河集团,False
601888.SH,2018-01-02,2026-09-11,2111,SH,False,中国中免,False
601890.SH,2018-01-02,2026-09-11,2111,SH,False,亚星锚链,False
601898.SH,2018-01-02,2026-09-11,2111,SH,False,中煤能源,False
601899.SH,2018-01-02,2026-09-11,2111,SH,False,紫金矿业,False
601900.SH,2018-01-02,2026-09-11,2111,SH,False,南方传媒,False
601901.SH,2018-01-02,2026-09-11,2111,SH,False,方正证券,False
601908.SH,2018-01-02,2026-09-11,2111,SH,False,京运通,False
601916.SH,2019-11-26,2026-09-11,1650,SH,False,浙商银行,False
601918.SH,2018-01-02,2026-09-11,2111,SH,False,新集能源,False
601919.SH,2018-01-02,2026-09-11,2111,SH,False,中远海控,False
601921.SH,2021-07-23,2026-09-11,1247,SH,False,浙版传媒,False
601928.SH,2018-01-02,2026-09-11,2111,SH,False,凤凰传媒,False
601929.SH,2018-01-02,2026-09-11,2111,SH,False,吉视传媒,False
601933.SH,2018-01-02,2026-09-11,2111,SH,False,永辉超市,False
601939.SH,2018-01-02,2026-09-11,2111,SH,False,建设银行,False
601949.SH,2018-01-02,2026-09-11,2111,SH,False,中国出版,False
601952.SH,2018-01-02,2026-09-11,2111,SH,False,苏垦农发,False
601956.SH,2020-12-25,2026-09-11,1386,SH,False,东贝集团,False
601958.SH,2018-01-02,2026-09-11,2111,SH,False,金钼股份,False
601963.SH,2021-02-05,2026-09-11,1357,SH,False,重庆银行,False
601965.SH,2018-01-02,2026-09-11,2111,SH,False,中国汽研,False
601966.SH,2018-01-02,2026-09-11,2111,SH,False,玲珑轮胎,False
601968.SH,2018-01-02,2026-09-11,2111,SH,False,宝钢包装,False
601969.SH,2018-01-02,2026-09-11,2111,SH,False,海南矿业,False
601975.SH,2019-01-08,2026-09-11,1864,SH,False,招商南油,False
601985.SH,2018-01-02,2026-09-11,2111,SH,False,中国核电,False
601988.SH,2018-01-02,2026-09-11,2111,SH,False,中国银行,False
601989.SH,2018-01-02,2025-09-04,1864,SH,True,中国重工,False
601990.SH,2018-06-13,2026-09-11,2004,SH,False,南京证券,False
601991.SH,2018-01-02,2026-09-11,2111,SH,False,大唐发电,False
601992.SH,2018-01-02,2026-09-11,2111,SH,False,金隅集团,False
601995.SH,2020-11-02,2026-09-11,1425,SH,False,中金公司,False
601996.SH,2018-01-02,2026-09-11,2111,SH,False,丰林集团,False
601997.SH,2018-01-02,2026-09-11,2111,SH,False,贵阳银行,False
601998.SH,2018-01-02,2026-09-11,2111,SH,False,中信银行,False
601999.SH,2018-01-02,2026-09-11,2111,SH,False,出版传媒,False
603000.SH,2018-01-02,2026-09-11,2111,SH,False,人民网,False
603001.SH,2018-01-02,2026-09-11,2111,SH,False,奥康国际,False
603002.SH,2018-01-02,2026-09-11,2111,SH,False,宏昌电子,False
603003.SH,2018-01-02,2025-07-02,1818,SH,True,退市龙宇,True
603004.SH,2023-12-27,2026-09-11,657,SH,False,鼎龙科技,False
603005.SH,2018-01-02,2026-09-11,2111,SH,False,晶方科技,False
603006.SH,2018-01-02,2026-09-11,2111,SH,False,联明股份,False
603007.SH,2018-01-02,2026-09-11,2111,SH,False,顺景科技,False
603008.SH,2018-01-02,2026-09-11,2111,SH,False,ST喜临门,False
603009.SH,2018-01-02,2026-09-11,2111,SH,False,北特科技,False
603010.SH,2018-01-02,2026-09-11,2111,SH,False,万盛股份,False
603011.SH,2018-01-02,2026-09-11,2111,SH,False,合锻智能,False
603012.SH,2018-01-02,2026-09-11,2111,SH,False,创力集团,False
603013.SH,2018-05-09,2026-09-11,2029,SH,False,亚普股份,False
603014.SH,2025-05-19,2026-09-11,325,SH,False,威高血净,False
603015.SH,2018-01-02,2026-09-11,2111,SH,False,弘讯科技,False
603016.SH,2018-01-02,2026-09-11,2111,SH,False,新宏泰,False
603017.SH,2018-01-02,2026-09-11,2111,SH,False,中衡设计,False
603018.SH,2018-01-02,2026-09-11,2111,SH,False,华设集团,False
603019.SH,2018-01-02,2026-09-11,2111,SH,False,中科曙光,False
603020.SH,2018-01-02,2026-09-11,2111,SH,False,爱普股份,False
603021.SH,2018-01-02,2026-09-11,2111,SH,False,*ST华鹏,False
603022.SH,2018-01-02,2026-09-11,2111,SH,False,新通联,False
603023.SH,2018-01-02,2026-09-11,2111,SH,False,威帝股份,False
603025.SH,2018-01-02,2026-09-11,2111,SH,False,大豪科技,False
603026.SH,2018-01-02,2026-09-11,2111,SH,False,石大胜华,False
603027.SH,2018-01-02,2026-09-11,2111,SH,False,千禾味业,False
603028.SH,2018-01-02,2026-09-11,2111,SH,False,赛福天,False
603029.SH,2018-01-02,2026-09-11,2111,SH,False,天鹅股份,False
603030.SH,2018-01-02,2026-09-11,2111,SH,False,全筑股份,False
603031.SH,2018-01-02,2026-09-11,2111,SH,False,安孚科技,False
603032.SH,2018-01-02,2026-09-11,2111,SH,False,德新科技,False
603033.SH,2018-01-02,2026-09-11,2111,SH,False,三维股份,False
603035.SH,2018-01-02,2026-09-11,2111,SH,False,常熟汽饰,False
603036.SH,2018-01-02,2026-09-11,2111,SH,False,如通股份,False
603037.SH,2018-01-02,2026-09-11,2111,SH,False,凯众股份,False
603038.SH,2018-01-02,2026-09-11,2111,SH,False,华立股份,False
603039.SH,2018-01-02,2026-09-11,2111,SH,False,泛微网络,False
603040.SH,2018-01-02,2026-09-11,2111,SH,False,新坐标,False
603041.SH,2018-01-02,2026-09-11,2111,SH,False,美思德,False
603042.SH,2018-01-02,2026-09-11,2111,SH,False,华脉科技,False
603043.SH,2018-01-02,2026-09-11,2111,SH,False,广州酒家,False
603045.SH,2018-05-17,2026-09-11,2023,SH,False,福达合金,False
603048.SH,2021-11-16,2026-09-11,1172,SH,False,浙江黎明,False
603049.SH,2025-06-05,2026-09-11,313,SH,False,中策橡胶,False
603050.SH,2018-01-02,2026-09-11,2111,SH,False,科林电气,False
603051.SH,2022-03-25,2026-09-11,1085,SH,False,鹿山新材,False
603052.SH,2022-10-11,2026-09-11,955,SH,False,可川科技,False
603053.SH,2019-12-17,2026-09-11,1635,SH,False,成都燃气,False
603055.SH,2018-01-02,2026-09-11,2111,SH,False,台华新材,False
603056.SH,2018-01-16,2026-03-30,1987,SH,True,德邦股份,False
603057.SH,2022-09-26,2026-09-11,961,SH,False,紫燕食品,False
603058.SH,2018-01-02,2026-09-11,2111,SH,False,永吉股份,False
603059.SH,2018-03-02,2026-09-11,2073,SH,False,倍加洁,False
603060.SH,2018-01-02,2026-09-11,2111,SH,False,国检集团,False
603061.SH,2023-03-03,2026-09-11,858,SH,False,金海通,False
603062.SH,2023-11-07,2026-09-11,693,SH,False,麦加芯彩,False
603063.SH,2018-01-02,2026-09-11,2111,SH,False,禾望电气,False
603065.SH,2023-03-21,2026-09-11,846,SH,False,宿迁联盛,False
603066.SH,2018-01-02,2026-09-11,2111,SH,False,音飞储存,False
603067.SH,2018-01-02,2026-09-11,2111,SH,False,振华股份,False
603068.SH,2019-04-15,2026-09-11,1801,SH,False,博通集成,False
603069.SH,2018-01-02,2026-09-11,2111,SH,False,海汽集团,False
603070.SH,2022-03-10,2026-09-11,1096,SH,False,万控智造,False
603071.SH,2021-12-16,2026-09-11,1150,SH,False,物产环能,False
603072.SH,2025-01-03,2026-09-11,411,SH,False,天和磁材,False
603073.SH,2023-03-16,2026-09-11,849,SH,False,彩蝶实业,False
603075.SH,2023-09-11,2026-09-11,728,SH,False,热威股份,False
603076.SH,2018-01-02,2026-09-11,2111,SH,False,乐惠国际,False
603077.SH,2018-01-02,2026-09-11,2111,SH,False,和邦生物,False
603078.SH,2018-01-02,2026-09-11,2111,SH,False,江化微,False
603079.SH,2018-01-02,2026-09-11,2111,SH,False,圣达生物,False
603080.SH,2018-01-03,2026-09-11,2110,SH,False,新疆火炬,False
603081.SH,2018-01-02,2026-09-11,2111,SH,False,大丰实业,False
603082.SH,2024-01-30,2026-09-11,634,SH,False,北自科技,False
603083.SH,2018-01-02,2026-09-11,2111,SH,False,剑桥科技,False
603085.SH,2018-01-02,2026-09-11,2111,SH,False,天成自控,False
603086.SH,2018-01-02,2026-09-11,2111,SH,False,先达股份,False
603087.SH,2020-06-29,2026-09-11,1509,SH,False,甘李药业,False
603088.SH,2018-01-02,2026-09-11,2111,SH,False,宁波精达,False
603089.SH,2018-01-02,2026-09-11,2111,SH,False,正裕工业,False
603090.SH,2018-01-02,2026-09-11,2111,SH,False,宏盛股份,False
603091.SH,2024-09-20,2026-09-11,480,SH,False,众鑫股份,False
603092.SH,2025-11-07,2026-09-11,208,SH,False,德力佳,False
603093.SH,2019-08-30,2026-09-11,1706,SH,False,南华期货,False
603095.SH,2020-04-15,2026-09-11,1557,SH,False,越剑智能,False
603096.SH,2018-01-02,2026-09-11,2111,SH,False,新经典,False
603097.SH,2022-05-12,2026-09-11,1056,SH,False,江苏华辰,False
603098.SH,2018-01-02,2026-09-11,2111,SH,False,森特股份,False
603099.SH,2018-01-02,2026-09-11,2111,SH,False,长白山,False
603100.SH,2018-01-02,2026-09-11,2111,SH,False,川仪股份,False
603101.SH,2018-01-02,2026-09-11,2111,SH,False,汇嘉时代,False
603102.SH,2022-01-25,2026-09-11,1123,SH,False,百合股份,False
603103.SH,2018-01-02,2026-09-11,2111,SH,False,横店影视,False
603105.SH,2018-07-09,2026-09-11,1987,SH,False,芯能科技,False
603106.SH,2018-01-02,2026-09-11,2111,SH,False,恒银科技,False
603107.SH,2023-11-01,2026-09-11,697,SH,False,上海汽配,False
603108.SH,2018-01-02,2026-09-11,2111,SH,False,润达医疗,False
603109.SH,2019-12-31,2026-09-11,1625,SH,False,神驰机电,False
603110.SH,2018-01-02,2026-09-11,2111,SH,False,东方材料,False
603111.SH,2018-01-02,2026-09-11,2111,SH,False,康尼机电,False
603112.SH,2020-09-17,2026-09-11,1451,SH,False,华翔股份,False
603113.SH,2018-01-02,2026-09-11,2111,SH,False,金能科技,False
603115.SH,2019-08-09,2026-09-11,1721,SH,False,海星股份,False
603116.SH,2018-01-02,2026-09-11,2111,SH,False,红蜻蜓,False
603117.SH,2018-01-02,2026-09-11,2111,SH,False,万林物流,False
603118.SH,2018-01-02,2026-09-11,2111,SH,False,共进股份,False
603119.SH,2023-08-01,2026-09-11,757,SH,False,浙江荣泰,False
603120.SH,2025-04-16,2026-09-11,345,SH,False,肯特催化,False
603121.SH,2019-01-11,2026-09-11,1861,SH,False,华培动力,False
603122.SH,2022-02-16,2026-09-11,1112,SH,False,合富中国,False
603123.SH,2018-01-02,2026-09-11,2111,SH,False,翠微股份,False
603124.SH,2025-03-20,2026-09-11,363,SH,False,江南新材,False
603125.SH,2023-04-10,2026-09-11,833,SH,False,常青科技,False
603126.SH,2018-01-02,2026-09-11,2111,SH,False,中材节能,False
603127.SH,2018-01-02,2026-09-11,2111,SH,False,昭衍新药,False
603128.SH,2018-01-02,2026-09-11,2111,SH,False,华贸物流,False
603129.SH,2018-01-02,2026-09-11,2111,SH,False,春风动力,False
603130.SH,2022-11-18,2026-09-11,927,SH,False,云中马,False
603131.SH,2018-01-02,2026-09-11,2111,SH,False,上海沪工,False
603132.SH,2022-02-22,2026-09-11,1108,SH,False,金徽股份,False
603133.SH,2018-01-02,2024-07-03,1577,SH,True,退市碳元,True
603135.SH,2023-04-10,2026-09-11,833,SH,False,中重科技,False
603136.SH,2018-01-02,2026-09-11,2111,SH,False,天目湖,False
603137.SH,2023-04-19,2026-09-11,826,SH,False,恒尚节能,False
603138.SH,2018-01-02,2026-09-11,2111,SH,False,海量数据,False
603139.SH,2018-01-02,2026-09-11,2111,SH,False,康惠股份,False
603150.SH,2022-01-24,2026-09-11,1124,SH,False,万朗磁塑,False
603151.SH,2022-10-19,2026-09-11,949,SH,False,邦基科技,False
603153.SH,2023-03-13,2026-09-11,852,SH,False,上海建科,False
603155.SH,2020-09-01,2026-09-11,1463,SH,False,新亚强,False
603156.SH,2018-02-12,2026-09-11,2082,SH,False,养元饮品,False
603157.SH,2018-01-02,2022-05-24,1064,SH,True,退市拉夏,True
603158.SH,2018-01-02,2026-09-11,2111,SH,False,腾龙股份,False
603159.SH,2018-01-02,2026-09-11,2111,SH,False,上海亚虹,False
603160.SH,2018-01-02,2026-09-11,2111,SH,False,汇顶科技,False
603161.SH,2018-01-05,2026-09-11,2108,SH,False,科华控股,False
603162.SH,2023-03-29,2026-09-11,840,SH,False,海通发展,False
603163.SH,2022-10-13,2026-09-11,953,SH,False,圣晖集成,False
603165.SH,2018-01-02,2026-09-11,2111,SH,False,荣晟环保,False
603166.SH,2018-01-02,2026-09-11,2111,SH,False,福达股份,False
603167.SH,2018-01-02,2026-09-11,2111,SH,False,渤海轮渡,False
603168.SH,2018-01-02,2026-09-11,2111,SH,False,莎普爱思,False
603169.SH,2018-01-02,2026-09-11,2111,SH,False,兰石重装,False
603170.SH,2022-07-15,2026-09-11,1011,SH,False,宝立食品,False
603171.SH,2021-06-30,2026-09-11,1264,SH,False,税友股份,False
603172.SH,2023-05-10,2026-09-11,814,SH,False,万丰股份,False
603173.SH,2023-01-30,2026-09-11,882,SH,False,福斯达,False
603175.SH,2025-10-24,2026-09-11,218,SH,False,超颖电子,False
603176.SH,2021-12-31,2026-09-11,1139,SH,False,汇通集团,False
603177.SH,2018-01-02,2026-09-11,2111,SH,False,德创环保,False
603178.SH,2018-01-02,2026-09-11,2111,SH,False,圣龙股份,False
603179.SH,2018-01-02,2026-09-11,2111,SH,False,新泉股份,False
603180.SH,2018-01-02,2026-09-11,2111,SH,False,金牌家居,False
603181.SH,2018-01-02,2026-09-11,2111,SH,False,皇马科技,False
603182.SH,2022-09-09,2026-09-11,971,SH,False,嘉华股份,False
603183.SH,2018-01-02,2026-09-11,2111,SH,False,建研院,False
603185.SH,2018-12-28,2026-09-11,1869,SH,False,弘元绿能,False
603186.SH,2018-01-02,2026-09-11,2111,SH,False,华正新材,False
603187.SH,2018-11-29,2026-09-11,1890,SH,False,海容冷链,False
603188.SH,2018-01-02,2026-09-11,2111,SH,False,亚邦股份,False
603189.SH,2018-01-02,2026-09-11,2111,SH,False,*ST网达,False
603190.SH,2023-02-17,2026-09-11,868,SH,False,亚通精工,False
603191.SH,2022-04-28,2026-09-11,1063,SH,False,望变电气,False
603192.SH,2018-08-28,2026-09-11,1951,SH,False,汇得科技,False
603193.SH,2023-10-17,2026-09-11,708,SH,False,润本股份,False
603194.SH,2024-12-24,2026-09-11,418,SH,False,中力股份,False
603195.SH,2020-02-06,2026-09-11,1605,SH,False,公牛集团,False
603196.SH,2018-01-02,2026-09-11,2111,SH,False,璞源材料,False
603197.SH,2018-01-02,2026-09-11,2111,SH,False,保隆科技,False
603198.SH,2018-01-02,2026-09-11,2111,SH,False,迎驾贡酒,False
603199.SH,2018-01-02,2026-09-11,2111,SH,False,九华旅游,False
603200.SH,2018-01-02,2026-09-11,2111,SH,False,上海洗霸,False
603201.SH,2022-07-29,2026-09-11,1001,SH,False,常润股份,False
603202.SH,2025-04-24,2026-09-11,339,SH,False,天有为,False
603203.SH,2018-01-02,2026-09-11,2111,SH,False,快克智能,False
603205.SH,2024-11-07,2026-09-11,451,SH,False,健尔康,False
603206.SH,2022-05-06,2026-09-11,1060,SH,False,嘉环科技,False
603207.SH,2024-08-26,2026-09-11,497,SH,False,小方制药,False
603208.SH,2018-01-02,2026-09-11,2111,SH,False,江山欧派,False
603209.SH,2022-03-24,2026-09-11,1086,SH,False,兴通股份,False
603210.SH,2025-04-09,2026-09-11,350,SH,False,泰鸿万立,False
603211.SH,2022-07-25,2026-09-11,1005,SH,False,晋拓股份,False
603212.SH,2020-04-30,2026-09-11,1546,SH,False,赛伍技术,False
603213.SH,2021-11-11,2026-09-11,1175,SH,False,镇洋发展,False
603214.SH,2018-03-30,2026-09-11,2053,SH,False,爱婴室,False
603215.SH,2022-02-18,2026-09-11,1110,SH,False,比依股份,False
603216.SH,2021-12-15,2026-09-11,1151,SH,False,梦天家居,False
603217.SH,2019-06-20,2026-09-11,1757,SH,False,元利科技,False
603218.SH,2018-01-02,2026-09-11,2111,SH,False,日月股份,False
603219.SH,2021-11-22,2026-09-11,1168,SH,False,富佳股份,False
603220.SH,2018-11-15,2026-09-11,1900,SH,False,中贝通信,False
603221.SH,2020-03-23,2026-09-11,1573,SH,False,爱丽家居,False
603222.SH,2018-01-02,2026-09-11,2111,SH,False,济民健康,False
603223.SH,2018-01-02,2026-09-11,2111,SH,False,恒通股份,False
603225.SH,2018-01-02,2026-09-11,2111,SH,False,新凤鸣,False
603226.SH,2018-01-02,2026-09-11,2111,SH,False,菲林格尔,False
603227.SH,2018-01-02,2026-09-11,2111,SH,False,雪峰科技,False
603228.SH,2018-01-02,2026-09-11,2111,SH,False,景旺电子,False
603229.SH,2018-01-02,2026-09-11,2111,SH,False,奥翔药业,False
603230.SH,2021-12-24,2026-09-11,1144,SH,False,内蒙新华,False
603231.SH,2023-12-15,2026-09-11,665,SH,False,索宝蛋白,False
603232.SH,2018-01-02,2026-09-11,2111,SH,False,格尔软件,False
603233.SH,2018-01-02,2026-09-11,2111,SH,False,大参林,False
603235.SH,2022-07-12,2026-09-11,1014,SH,False,天新药业,False
603236.SH,2019-07-16,2026-09-11,1739,SH,False,移远通信,False
603237.SH,2022-08-31,2026-09-11,978,SH,False,五芳斋,False
603238.SH,2018-01-02,2026-09-11,2111,SH,False,诺邦股份,False
603239.SH,2018-01-02,2026-09-11,2111,SH,False,浙江仙通,False
603248.SH,2025-12-23,2026-09-11,176,SH,False,锡华科技,False
603255.SH,2022-08-18,2026-09-11,987,SH,False,鼎际得,False
603256.SH,2019-07-19,2026-09-11,1736,SH,False,宏和科技,False
603257.SH,2025-04-08,2026-09-11,351,SH,False,中国瑞林,False
603258.SH,2018-01-02,2026-09-11,2111,SH,False,电魂网络,False
603259.SH,2018-05-08,2026-09-11,2030,SH,False,药明康德,False
603260.SH,2018-01-02,2026-09-11,2111,SH,False,合盛硅业,False
603261.SH,2022-03-15,2026-09-11,1093,SH,False,立航科技,False
603262.SH,2025-07-23,2026-09-11,279,SH,False,技源集团,False
603266.SH,2018-01-02,2026-09-11,2111,SH,False,天龙股份,False
603267.SH,2019-05-15,2026-09-11,1782,SH,False,鸿远电子,False
603268.SH,2018-01-02,2026-09-11,2111,SH,False,松发股份,False
603269.SH,2018-01-02,2026-09-11,2111,SH,False,海鸥股份,False
603270.SH,2023-09-01,2026-09-11,734,SH,False,金帝股份,False
603271.SH,2025-03-11,2026-09-11,370,SH,False,永杰新材,False
603272.SH,2022-05-20,2026-09-11,1050,SH,False,*ST联翔,False
603273.SH,2023-10-23,2026-09-11,704,SH,False,天元智能,False
603275.SH,2023-08-23,2026-09-11,741,SH,False,众辰科技,False
603276.SH,2023-09-25,2026-09-11,718,SH,False,恒兴新材,False
603277.SH,2018-01-02,2026-09-11,2111,SH,False,银都股份,False
603278.SH,2018-01-02,2026-09-11,2111,SH,False,大业股份,False
603279.SH,2019-07-29,2026-09-11,1730,SH,False,景津装备,False
603280.SH,2022-11-08,2026-09-11,935,SH,False,南方路机,False
603281.SH,2023-01-31,2026-09-11,881,SH,False,江瀚新材,False
603282.SH,2023-03-15,2026-09-11,850,SH,False,亚光股份,False
603283.SH,2018-01-02,2026-09-11,2111,SH,False,赛腾股份,False
603284.SH,2026-02-10,2026-09-11,143,SH,False,林平发展,False
603285.SH,2024-07-05,2026-09-11,533,SH,False,键邦股份,False
603286.SH,2018-01-02,2026-09-11,2111,SH,False,日盈电子,False
603288.SH,2018-01-02,2026-09-11,2111,SH,False,海天味业,False
603289.SH,2018-01-02,2026-09-11,2111,SH,False,泰瑞机器,False
603290.SH,2020-02-04,2026-09-11,1607,SH,False,斯达半导,False
603291.SH,2023-03-27,2026-09-11,842,SH,False,联合水务,False
603293.SH,2026-04-16,2026-09-11,103,SH,False,埃泰克,False
603296.SH,2023-08-08,2026-09-11,752,SH,False,华勤技术,False
603297.SH,2018-09-10,2026-09-11,1942,SH,False,永新光学,False
603298.SH,2018-01-02,2026-09-11,2111,SH,False,杭叉集团,False
603299.SH,2018-01-02,2026-09-11,2111,SH,False,苏盐井神,False
603300.SH,2018-01-02,2026-09-11,2111,SH,False,海南华铁,False
603301.SH,2018-04-12,2026-09-11,2046,SH,False,振德医疗,False
603303.SH,2018-01-02,2026-09-11,2111,SH,False,得邦照明,False
603305.SH,2018-01-02,2026-09-11,2111,SH,False,旭升集团,False
603306.SH,2018-01-02,2026-09-11,2111,SH,False,华懋科技,False
603307.SH,2023-02-16,2026-09-11,869,SH,False,扬州金泉,False
603308.SH,2018-01-02,2026-09-11,2111,SH,False,应流股份,False
603309.SH,2018-01-02,2026-09-11,2111,SH,False,维力医疗,False
603310.SH,2024-08-14,2026-09-11,505,SH,False,巍华新材,False
603311.SH,2018-01-02,2026-09-11,2111,SH,False,金海高科,False
603312.SH,2024-01-11,2026-09-11,647,SH,False,西典新能,False
603313.SH,2018-01-02,2026-09-11,2111,SH,False,梦百合,False
603315.SH,2018-01-02,2026-09-11,2111,SH,False,福鞍股份,False
603316.SH,2018-01-02,2026-09-11,2111,SH,False,诚邦股份,False
603317.SH,2019-04-16,2026-09-11,1800,SH,False,天味食品,False
603318.SH,2018-01-02,2026-09-11,2111,SH,False,水发燃气,False
603319.SH,2018-01-02,2026-09-11,2111,SH,False,美湖股份,False
603320.SH,2018-01-02,2026-09-11,2111,SH,False,迪贝电气,False
603321.SH,2018-01-02,2026-09-11,2111,SH,False,梅轮电梯,False
603322.SH,2018-01-02,2026-09-11,2111,SH,False,超讯科技,False
603323.SH,2018-01-02,2026-09-11,2111,SH,False,苏农银行,False
603324.SH,2021-04-07,2026-09-11,1320,SH,False,盛剑科技,False
603325.SH,2024-01-10,2026-09-11,648,SH,False,博隆技术,False
603326.SH,2018-01-02,2026-09-11,2111,SH,False,我乐家居,False
603327.SH,2019-05-23,2026-09-11,1776,SH,False,福蓉科技,False
603328.SH,2018-01-02,2026-09-11,2111,SH,False,依顿电子,False
603329.SH,2018-01-02,2026-09-11,2111,SH,False,上海雅仕,False
603330.SH,2018-01-02,2026-09-11,2111,SH,False,天洋新材,False
603331.SH,2018-01-02,2026-09-11,2111,SH,False,百达精工,False
603332.SH,2019-01-17,2026-09-11,1857,SH,False,苏州龙杰,False
603333.SH,2018-01-02,2026-09-11,2111,SH,False,福华尚纬,False
603334.SH,2025-11-05,2026-09-11,210,SH,False,丰倍生物,False
603335.SH,2018-01-02,2026-09-11,2111,SH,False,迪生力,False
603336.SH,2018-01-02,2026-09-11,2111,SH,False,宏辉果蔬,False
603337.SH,2018-01-02,2026-09-11,2111,SH,False,杰克科技,False
