date,equity_local,cash_local,holdings_local,equity_platform,cash_platform,holdings_platform,equity_gap,equity_gap_pct
2025-01-07,26144570.778255433,8933740.778255431,32,22003946.68,7623540.68,35,4140624.098255433,0.18817642845948912
2025-01-08,26145502.778255433,8933740.778255431,32,22159917.68,7623540.68,35,3985585.098255433,0.17985559133428297
2025-01-09,25879689.778255433,8933740.778255431,32,22150640.68,7623540.68,35,3729049.098255433,0.168349491652511
2025-01-10,25513548.778255433,8933740.778255431,32,21840521.68,7623540.68,35,3673027.098255433,0.16817487933994402
2025-01-13,25408622.778255433,8933740.778255431,32,21698740.68,7623540.68,35,3709882.098255433,0.17097223073755963
2025-01-14,25882620.778255433,8933740.778255431,32,22317260.68,7623540.68,35,3565360.098255433,0.15975796265401843
2025-01-15,25850290.778255433,8933740.778255431,32,22220986.68,7623540.68,35,3629304.098255433,0.16332776534725113
2025-01-16,25927382.778255433,8933740.778255431,32,22193705.68,7623540.68,35,3733677.098255433,0.16823135136103295
2025-01-17,26028588.778255433,8933740.778255431,32,22166169.68,7623540.68,35,3862419.098255433,0.17424837732521747
2025-01-20,26065855.778255433,8933740.778255431,32,22424519.68,7623540.68,35,3641336.098255433,0.1623818993770052
2025-01-21,25890646.778255433,8964804.778255431,32,22350068.68,7623540.68,35,3540578.098255433,0.15841464064151745
2025-01-22,25662908.778255433,8964804.778255431,32,22365571.68,7623540.68,35,3297337.098255433,0.14742914446510724
2025-01-23,25653007.778255433,8964804.778255431,32,22300921.68,7623540.68,35,3352086.098255433,0.15031154973570726
2025-01-24,25806549.778255433,8964804.778255431,32,22349667.68,7623540.68,35,3456882.098255433,0.1546726397792879
2025-01-27,25909528.778255433,8964804.778255431,32,22364948.68,7623540.68,35,3544580.098255433,0.1584881838528518
2025-02-05,25529032.246678434,8105782.246678434,35,22355967.44,5612859.44,38,3173064.806678433,0.14193368348716984
2025-02-06,25643788.246678434,8105782.246678434,35,22531687.44,5612859.44,38,3112100.806678433,0.13812107126755135
2025-02-07,25706476.246678434,8105782.246678434,35,22533590.44,5612859.44,38,3172885.806678433,0.14080693510103726
2025-02-10,25759460.246678434,8105782.246678434,35,22626035.44,5612859.44,38,3133424.806678433,0.13848757618132823
2025-02-11,25892175.246678434,8105782.246678434,35,22743296.44,5612859.44,38,3148878.806678433,0.1384530520888041
2025-02-12,25836023.246678434,8105782.246678434,35,22855947.44,5612859.44,38,2980075.806678433,0.13038513561958176
2025-02-13,25697886.246678434,8105782.246678434,35,22531460.44,5612859.44,38,3166425.806678433,0.14053353599117302
2025-02-14,25693533.246678434,8105782.246678434,35,22567774.44,5612859.44,38,3125758.806678433,0.13850540800949407
2025-02-17,25753967.246678434,8105782.246678434,35,22740209.44,5612859.44,38,3013757.806678433,0.13252990543601761
2025-02-18,25536564.246678434,8105782.246678434,35,22484647.44,5612859.44,38,3051916.806678433,0.13573336272327308
2025-02-19,25724570.246678434,8105782.246678434,35,22857664.44,5612859.44,38,2866905.806678433,0.12542426695447784
2025-02-20,25839528.246678434,8105782.246678434,35,23209859.44,5612859.44,38,2629668.806678433,0.11329964377752533
2025-02-21,25931806.246678434,8105782.246678434,35,23303925.44,5612859.44,38,2627880.806678433,0.1127655859286183
2025-02-24,25822019.246678434,8105782.246678434,35,23407306.44,5612859.44,38,2414712.806678433,0.10316064400096914
2025-02-25,25703729.246678434,8105782.246678434,35,23297807.44,5612859.44,38,2405921.806678433,0.10326816430578378
2025-02-26,25898434.246678434,8105782.246678434,35,23752204.44,5612859.44,38,2146229.806678433,0.09035918380123342
2025-02-27,26047252.246678434,8105782.246678434,35,23841517.44,5612859.44,38,2205734.806678433,0.09251654439485346
2025-02-28,25741121.246678434,8105782.246678434,35,23382768.44,5612859.44,38,2358352.806678433,0.10085857937352238
2025-03-03,25657737.760178037,7869229.760178036,34,23581131.2,6210960.2,35,2076606.5601780377,0.08806221137423798
2025-03-04,25805998.760178037,7869229.760178036,34,23760773.2,6210960.2,35,2045225.5601780377,0.08607571575903261
2025-03-05,25867938.760178037,7869229.760178036,34,23823698.2,6210960.2,35,2044240.5601780377,0.08580702051447409
2025-03-06,25863638.760178037,7869229.760178036,34,23931246.2,6210960.2,35,1932392.5601780377,0.08074767791148463
2025-03-07,25842189.760178037,7869229.760178036,34,23888969.2,6210960.2,35,1953220.5601780377,0.08176244624979634
2025-03-10,25918733.760178037,7869229.760178036,34,24014774.2,6210960.2,35,1903959.5601780377,0.07928284248360895
2025-03-11,26022406.760178037,7869229.760178036,34,24134762.2,6210960.2,35,1887644.5601780377,0.07821268527675973
2025-03-12,26160308.760178037,7869229.760178036,34,24377096.2,6210960.2,35,1783212.5601780377,0.07315114751764562
2025-03-13,26074525.760178037,7869229.760178036,34,24349933.2,6210960.2,35,1724592.5601780377,0.07082535077254493
2025-03-14,26310423.760178037,7869229.760178036,34,24578463.2,6210960.2,35,1731960.5601780377,0.07046659289007295
2025-03-17,26504243.760178037,7869229.760178036,34,24650095.2,6210960.2,35,1854148.5601780377,0.07521871802661595
2025-03-18,26574960.760178037,7869229.760178036,34,25011741.2,6210960.2,35,1563219.5601780377,0.06249942967497346
2025-03-19,26695896.760178037,7869229.760178036,34,24993619.2,6210960.2,35,1702277.5601780377,0.06810848587218765
2025-03-20,26755861.760178037,7869229.760178036,34,24965001.2,6210960.2,35,1790860.5601780377,0.07173484775069983
2025-03-21,26559435.760178037,7869229.760178036,34,24533976.2,6210960.2,35,2025459.5601780377,0.08255732962592655
2025-03-24,26539317.760178037,7869229.760178036,34,24506168.2,6210960.2,35,2033149.5601780377,0.08296480884261781
2025-03-25,26523631.760178037,7869229.760178036,34,24462481.2,6210960.2,35,2061150.5601780377,0.08425762469990317
2025-03-26,26594998.760178037,7869229.760178036,34,24514459.2,6210960.2,35,2080539.5601780377,0.08486989426134417
2025-03-27,26480370.760178037,7869229.760178036,34,24295894.2,6210960.2,35,2184476.5601780377,0.08991134642733334
2025-03-28,26366362.760178037,7869229.760178036,34,24116467.2,6210960.2,35,2249895.5601780377,0.09329291647567839
2025-03-31,26273296.760178037,7869229.760178036,34,24001198.2,6210960.2,35,2272098.5601780377,0.09466604713834825
2025-04-01,26443093.509329837,6403553.509329838,33,24215242.37,6627126.37,38,2227851.139329836,0.09200201696473198
2025-04-02,26498602.50932984,6403553.509329838,33,24354710.37,6627126.37,38,2143892.1393298395,0.08802782323253067
2025-04-03,26427582.009329837,6403553.509329838,33,24130754.37,6627126.37,38,2296827.639329836,0.09518258750274766
2025-04-07,24875381.60932984,6403553.509329838,33,22565844.37,6627126.37,38,2309537.2393298373,0.10234659077948072
2025-04-08,25163489.90932984,6403553.509329838,33,22334935.37,6627126.37,38,2828554.539329838,0.12664261133833943
2025-04-09,25396611.40932984,6403553.509329838,33,22498313.37,6627126.37,38,2898298.039329838,0.12882290292900467
2025-04-10,25633911.009329837,6403553.509329838,33,22895467.37,6627126.37,38,2738443.639329836,0.11960636553408066
2025-04-11,25547140.509329837,6403553.509329838,33,22958944.37,6627126.37,38,2588196.139329836,0.11273149573513419
2025-04-14,25751622.60932984,6403553.509329838,33,23241692.37,6627126.37,38,2509930.2393298373,0.10799257641709503
2025-04-15,25836491.10932984,6403553.509329838,33,23385428.37,6627126.37,38,2451062.7393298373,0.10481153907251839
2025-04-16,25849761.209329836,6403553.509329838,33,23263483.37,6627126.37,38,2586277.839329835,0.11117328381978409
2025-04-17,25901393.509329837,6403553.509329838,33,23315486.37,6627126.37,38,2585907.139329836,0.11090942296005957
2025-04-18,25873104.10932984,6403553.509329838,33,23250584.37,6627126.37,38,2622519.7393298373,0.11279371294915275
2025-04-21,25947476.309329838,6403553.509329838,33,23466021.37,6627126.37,38,2481454.9393298365,0.10574672630709525
2025-04-22,26193635.40932984,6403553.509329838,33,23550241.37,6627126.37,38,2643394.039329838,0.11224488096742746
2025-04-23,26130963.10932984,6403553.509329838,33,23604944.37,6627126.37,38,2526018.7393298373,0.10701227250254419
2025-04-24,26212641.809329838,6403553.509329838,33,23615100.37,6627126.37,38,2597541.4393298365,0.10999493538590599
2025-04-25,26269017.709329836,6403553.509329838,33,23682547.37,6627126.37,38,2586470.339329835,0.10921419469453952
2025-04-28,26170721.809329838,6415163.509329838,33,23367116.37,6627126.37,38,2803605.4393298365,0.11998080528794985
2025-04-29,26184141.809329838,6415163.509329838,33,23589352.37,6627126.37,38,2594789.4393298365,0.10999833308818552
2025-04-30,26080758.70932984,6447788.509329838,33,23645794.37,6627126.37,38,2434964.3393298388,0.10297663513555455
2025-05-06,26362238.355508037,1355091.955508037,39,24081608.27,2376777.27,39,2280630.0855080374,0.0947042265590361
2025-05-07,26568585.95550804,1355091.955508037,39,24140599.27,2376777.27,39,2427986.685508039,0.10057690193819457
2025-05-08,26719247.95550804,1355091.955508037,39,24376448.27,2376777.27,39,2342799.685508039,0.09610914845175844
2025-05-09,26600759.255508035,1355091.955508037,39,24108368.27,2412071.27,39,2492390.985508036,0.10338281536081895
2025-05-12,26974941.555508036,1355091.955508037,39,24589134.27,2412071.27,39,2385807.2855080366,0.09702689241966689
2025-05-13,27173814.155508038,1355091.955508037,39,24884579.27,2412071.27,39,2289234.885508038,0.09199411654380918
2025-05-14,27120912.155508038,1355091.955508037,39,24903969.27,2412071.27,39,2216942.885508038,0.08901966033898967
2025-05-15,26729194.155508034,1355091.955508037,39,24445963.27,2425071.27,39,2283230.8855080344,0.0933990966234497
2025-05-16,26740940.655508038,1355091.955508037,39,24503441.27,2425071.27,39,2237499.385508038,0.09131367961150216
2025-05-19,26880756.55550804,1355091.955508037,39,24466630.27,2425071.27,39,2414126.2855080403,0.09867015845120886
2025-05-20,27027380.155508034,1355091.955508037,39,24620100.27,2428151.27,39,2407279.8855080344,0.09777701386705329
2025-05-21,27174192.155508038,1355091.955508037,39,24619892.27,2435201.27,39,2554299.885508038,0.10374943389254887
2025-05-22,26938333.555508036,1355091.955508037,39,24358475.27,2435201.27,39,2579858.2855080366,0.10591214174580954
2025-05-23,26692833.05550804,1355091.955508037,39,24143696.27,2435201.27,39,2549136.7855080403,0.10558187764627802
2025-05-26,26680800.05550804,1355091.955508037,39,24115787.27,2435201.27,39,2565012.7855080403,0.10636239061118746
2025-05-27,26706882.95550804,1355091.955508037,39,24020935.27,2435201.27,39,2685947.685508039,0.11181694864573188
2025-05-28,26768621.755508035,1455195.955508037,39,24006215.27,2491346.27,39,2762406.485508036,0.11507047047770791
2025-05-29,26940216.755508035,1469820.955508037,39,24281018.27,2500555.27,39,2659198.485508036,0.10951758513330412
2025-05-30,26727575.555508036,1488960.955508037,39,23915050.27,2510545.27,39,2812525.2855080366,0.11760482431584851
2025-06-03,26624293.350492433,5697538.450492434,38,23892147.89,7604288.89,37,2732145.460492432,0.11435327928955119
2025-06-04,26871757.350492433,5697538.450492434,38,24090116.89,7604288.89,37,2781640.460492432,0.11546811803337964
2025-06-05,26874237.950492434,5697538.450492434,38,24135889.89,7604288.89,37,2738348.0604924336,0.11345544220546788
2025-06-06,26893202.850492433,5697538.450492434,38,24154924.54,7612438.89,37,2738278.3104924336,0.11336314903231881
2025-06-09,27108358.250492435,5697538.450492434,38,24370332.99,7612438.89,37,2738025.2604924366,0.11235075292635299
2025-06-10,26916153.950492434,5700863.450492434,38,24221812.89,7617555.89,37,2694341.0604924336,0.11123614374895929
2025-06-11,27073519.250492435,5733423.450492434,38,24451173.89,7617555.89,37,2622345.3604924344,0.10724823978962084
2025-06-12,27005900.850492433,5781392.450492434,38,24425349.34,7632122.49,37,2580551.510492433,0.10565054667473728
2025-06-13,26558645.050492436,5781392.450492434,38,24087972.44,7632122.49,37,2470672.6104924344,0.10256872456353716
2025-06-16,26546050.850492433,5781392.450492434,38,24106268.09,7632122.49,37,2439782.760492433,0.10120947594972307
2025-06-17,26571834.950492434,5781392.450492434,38,24144563.64,7632122.49,37,2427271.3104924336,0.10053075908446751
2025-06-18,26480331.150492433,5781392.450492434,38,24057855.54,7647602.49,37,2422475.6104924344,0.10069374664191022
2025-06-19,26140147.550492436,5781392.450492434,38,23819495.04,7656962.49,37,2320652.5104924366,0.09742660398952085
2025-06-20,26228041.150492433,5807460.450492434,38,23825011.14,7671312.59,37,2403030.010492433,0.1008616531749682
2025-06-23,26193153.950492434,5849610.450492434,38,23885577.04,7671312.59,37,2307576.910492435,0.09660963629340213
2025-06-24,26587731.150492437,5849610.450492434,38,24277908.34,7671572.59,37,2309822.8104924373,0.0951409313415521
2025-06-25,26855665.050492436,5849610.450492434,38,24508851.79,7696582.59,37,2346813.2604924366,0.095753700769041
2025-06-26,26751844.250492435,5850770.450492434,38,24422717.69,7697742.59,37,2329126.5604924336,0.0953672146587563
2025-06-27,26905179.650492433,5850770.450492434,38,24630070.14,7697742.59,37,2275109.510492433,0.09237121524869663
2025-06-30,27180387.450492434,5850770.450492434,38,24867474.59,7697742.59,37,2312912.8604924344,0.09300955962060287
2025-07-01,27183721.004121024,12401357.204121023,36,24767499.56,12387438.91,30,2416221.4441210255,0.0975561315048239
2025-07-02,27172598.404121023,12401357.204121023,36,24546334.71,12387438.91,30,2626263.694121022,0.10699209169714052
2025-07-03,27237782.304121025,12401357.204121023,36,24704208.01,12387438.91,30,2533574.2941210233,0.10255638606570416
2025-07-04,27088732.904121023,12401357.204121023,36,24544676.86,12387438.91,30,2544056.0441210233,0.10365001171667587
2025-07-07,27280745.704121023,12401357.204121023,36,24691193.06,12390098.91,30,2589552.6441210248,0.10487758278137349
2025-07-08,27509225.804121025,12401357.204121023,36,24924290.26,12390098.91,30,2584935.5441210233,0.10371150059464207
2025-07-09,27691816.604121022,12401357.204121023,36,25197660.81,12390098.91,30,2494155.7941210233,0.09898362442958142
2025-07-10,27719585.504121024,12401357.204121023,36,25115959.46,12390098.91,30,2603626.0441210233,0.10366420794187015
2025-07-11,27630486.204121023,12401357.204121023,36,24981612.06,12390098.91,30,2648874.1441210248,0.10603295486932729
2025-07-14,27824840.004121024,12401357.204121023,36,25205716.96,12390098.91,30,2619123.0441210233,0.10390988077337449
2025-07-15,27705752.604121022,12401357.204121023,36,25136769.31,12390098.91,30,2568983.2941210233,0.1022002176349297
2025-07-16,27718227.304121025,12401357.204121023,36,25153911.31,12390098.91,30,2564315.9941210262,0.10194502010117112
2025-07-17,27744360.904121023,12407528.204121023,36,25238084.81,12390098.91,30,2506276.094121024,0.09930532023285576
2025-07-18,27815778.004121024,12414728.204121023,36,25256702.36,12390098.91,30,2559075.6441210248,0.10132263537990327
2025-07-21,28050263.904121026,12414728.204121023,36,25347252.31,12390098.91,30,2703011.5941210277,0.1066392349380858
2025-07-22,28103715.80412102,12414728.204121023,36,25369768.16,12390098.91,30,2733947.644121021,0.10776399795531355
2025-07-23,28027267.104121022,12414728.204121023,36,25338465.16,12390098.91,30,2688801.944121022,0.10611542282228048
2025-07-24,28243591.804121025,12414728.204121023,36,25506336.01,12397028.91,30,2737255.7941210233,0.10731669938982447
2025-07-25,28299972.304121025,12414728.204121023,36,25597396.46,12397028.91,30,2702575.844121024,0.10558010649029193
2025-07-28,28159013.104121022,12414728.204121023,36,25607696.91,12397028.91,30,2551316.194121022,0.09963083377188497
2025-07-29,28167679.104121022,12414728.204121023,36,25633899.11,12397028.91,30,2533779.9941210225,0.09884489219716763
2025-07-30,28223384.404121026,12414728.204121023,36,25749850.96,12397028.91,30,2473533.4441210255,0.096060107220171
2025-07-31,28012176.804121025,12414728.204121023,36,25706100.01,12397028.91,30,2306076.7941210233,0.08970932164832202
2025-08-01,28023611.659578525,13140647.159578523,36,25740397.26,9274281.16,31,2283214.399578523,0.08870159914457054
2025-08-04,28132650.95957852,13140647.159578523,36,25929718.86,9274281.16,31,2202932.099578522,0.08495780889382631
2025-08-05,28259136.059578523,13140647.159578523,36,26000668.66,9274281.16,31,2258467.399578523,0.08686189686548329
2025-08-06,28242563.95957852,13140647.159578523,36,25965433.31,9274281.16,31,2277130.649578523,0.08769854222696671
2025-08-07,28379511.85957852,13140647.159578523,36,26099238.81,9274281.16,31,2280273.0495785214,0.08736933158007765
2025-08-08,28519902.45957852,13140647.159578523,36,26285453.61,9274281.16,31,2234448.849578522,0.08500704924979696
2025-08-11,28826515.159578525,13140647.159578523,36,26603956.61,9274281.16,31,2222558.549578525,0.08354240619769704
2025-08-12,29056867.259578522,13140647.159578523,36,26679841.56,9274281.16,31,2377025.6995785236,0.08909444586591175
2025-08-13,29187890.759578522,13140647.159578523,36,26888359.66,9274281.16,31,2299531.099578522,0.08552143487575337
2025-08-14,29105069.45957852,13140647.159578523,36,26779469.96,9274281.16,31,2325599.4995785207,0.08684262620030281
2025-08-15,29442945.059578523,13140647.159578523,36,27107825.06,9274281.16,31,2335119.9995785244,0.08614191638060253
2025-08-18,29668845.259578522,13168577.159578523,36,27359329.76,9301761.16,31,2309515.4995785207,0.084414184113351
2025-08-19,29466607.95957852,13168577.159578523,36,27204392.06,9301761.16,31,2262215.899578523,0.08315627471436038
2025-08-20,29667658.85957852,13168577.159578523,36,27419854.11,9301761.16,31,2247804.7495785207,0.08197726875427636
2025-08-21,29829450.659578525,13168577.159578523,36,27562972.46,9301761.16,31,2266478.1995785236,0.08222909204976658
2025-08-22,29780279.45957852,13168577.159578523,36,27574614.66,9301761.16,31,2205664.7995785214,0.07998896183227822
2025-08-25,29821990.259578522,13168577.159578523,36,27655510.66,9301761.16,31,2166479.599578522,0.07833807974885976
2025-08-26,30096274.159578525,13168577.159578523,36,27929230.36,9301761.16,31,2167043.799578525,0.07759053048171882
2025-08-27,29958349.559578523,13168577.159578523,36,27686284.06,9301761.16,31,2272065.4995785244,0.08206466041649518
2025-08-28,30075004.059578523,13168577.159578523,36,27851667.11,9301761.16,31,2223336.9495785236,0.07982778699736248
2025-08-29,29771086.659578525,13168577.159578523,36,27652193.16,9301761.16,31,2118893.4995785244,0.07662659837931374
2025-09-01,29613067.896113858,13814230.99611386,30,27363810.31,12364695.31,25,2249257.586113859,0.08219825969528372
2025-09-02,29457349.19611386,13814230.99611386,30,27168951.31,12364695.31,25,2288397.8861138597,0.08422842162743227
2025-09-03,29276224.59611386,13814230.99611386,30,26979377.31,12364695.31,25,2296847.286113862,0.08513344321192062
2025-09-04,29403421.59611386,13814230.99611386,30,27075817.31,12364695.31,25,2327604.286113862,0.08596616897892129
2025-09-05,29481887.99611386,13814230.99611386,30,27266125.31,12364695.31,25,2215762.6861138605,0.0812643036339753
2025-09-08,29604045.396113858,13814230.99611386,30,27573251.31,12364695.31,25,2030794.086113859,0.07365087501949219
2025-09-09,29660407.79611386,13814230.99611386,30,27697451.31,12364695.31,25,1962956.4861138612,0.07087137600293025
2025-09-10,29621901.99611386,13814230.99611386,30,27727687.31,12369035.31,25,1894214.6861138605,0.06831491804333467
2025-09-11,29741736.69611386,13814230.99611386,30,27925424.31,12369035.31,25,1816312.3861138597,0.06504153225931275
2025-09-12,29738028.396113858,13814230.99611386,30,28012279.31,12369035.31,25,1725749.086113859,0.0616068784341226
2025-09-15,29642324.19611386,13814230.99611386,30,28128398.31,12369035.31,25,1513925.8861138597,0.05382197270633937
2025-09-16,29692216.896113858,13814230.99611386,30,28161716.31,12384055.31,25,1530500.586113859,0.054346850499676025
2025-09-17,29675105.49611386,13814230.99611386,30,28113287.31,12384055.31,25,1561818.1861138605,0.05555444900100026
2025-09-18,29496571.896113858,13814230.99611386,30,27994327.31,12384055.31,25,1502244.586113859,0.05366246416563247
2025-09-19,29561057.896113858,13814230.99611386,30,28011234.31,12384055.31,25,1549823.586113859,0.05532864310661867
2025-09-22,29588943.896113858,13814230.99611386,30,27997190.31,12384055.31,25,1591753.586113859,0.0568540474415149
2025-09-23,29591866.79611386,13814230.99611386,30,27910914.31,12384055.31,25,1680952.4861138612,0.060225633149953994
2025-09-24,29831481.99611386,13814230.99611386,30,28085470.31,12384055.31,25,1746011.6861138605,0.0621677923439361
2025-09-25,29797144.896113858,13821710.99611386,30,28019558.31,12384055.31,25,1777586.586113859,0.06344092103262922
2025-09-26,29702348.896113858,13821710.99611386,30,28020766.31,12384055.31,25,1681582.586113859,0.060012012787592495
2025-09-29,29756887.59611386,13821710.99611386,30,28187985.31,12410695.31,25,1568902.286113862,0.055658546322474356
2025-09-30,29641638.19611386,13821710.99611386,30,28317739.31,12410695.31,25,1323898.8861138597,0.046751574044130884
2025-10-09,29751716.549035225,11642169.549035225,31,28443209.82,10753489.82,30,1308506.7290352248,0.04600418649357718
2025-10-10,30025333.549035225,11642169.549035225,31,28760313.82,10753489.82,30,1265019.7290352248,0.043984907012924346
2025-10-13,29881867.549035225,11662614.549035225,31,28867797.82,10761274.82,30,1014069.7290352248,0.03512805983186795
2025-10-14,29995874.549035225,11662614.549035225,31,28780178.82,10761274.82,30,1215695.7290352248,0.042240728823769835
2025-10-15,30154769.549035225,11662614.549035225,31,28924789.82,10761274.82,30,1229979.7290352248,0.04252337654618876
2025-10-16,30018121.549035225,11662614.549035225,31,28699088.82,10761274.82,30,1319032.7290352248,0.045960787720758844
2025-10-17,29870071.549035225,11662614.549035225,31,28476693.82,10768894.82,30,1393377.7290352248,0.048930460040154555
2025-10-20,29990086.549035225,11662614.549035225,31,28439684.82,10768894.82,30,1550401.7290352248,0.054515432883592174
2025-10-21,30278654.549035225,11662614.549035225,31,28789655.82,10768894.82,30,1488998.7290352248,0.05171992115309787
2025-10-22,30254223.549035225,11662614.549035225,31,28759007.82,10768894.82,30,1495215.7290352248,0.05199121396654727
2025-10-23,30396437.549035225,11662614.549035225,31,28892023.82,10768894.82,30,1504413.7290352248,0.05207020935632145
2025-10-24,30254672.549035225,11662614.549035225,31,28867543.82,10768894.82,30,1387128.7290352248,0.04805149816986498
2025-10-27,30367767.549035225,11662614.549035225,31,28990849.82,10768894.82,30,1376917.7290352248,0.04749490744784324
2025-10-28,30344525.549035225,11662614.549035225,31,29000676.82,10768894.82,30,1343848.7290352248,0.046338529868670264
2025-10-29,30279617.549035225,11662614.549035225,31,28922940.82,10768894.82,30,1356676.7290352248,0.04690659699780908
2025-10-30,30052756.549035225,11662614.549035225,31,28720164.82,10768894.82,30,1332591.7290352248,0.04639916718400028
2025-10-31,30008399.549035225,11662614.549035225,31,29007183.82,10768894.82,30,1001215.7290352248,0.03451613004723675
2025-11-03,30124141.546709023,11962318.546709022,34,29367066.44,8355377.44,26,757075.1067090221,0.025779732145047696
2025-11-04,30154331.546709023,11962318.546709022,34,29252915.44,8355377.44,26,901416.1067090221,0.030814573287845315
2025-11-05,30278603.546709023,11962318.546709022,34,29420512.44,8355377.44,26,858091.1067090221,0.029166422864285835
2025-11-06,30332943.546709023,11962318.546709022,34,29390161.44,8355377.44,26,942782.1067090221,0.03207815338591158
2025-11-07,30334896.546709023,11962318.546709022,34,29314720.44,8364277.44,26,1020176.1067090221,0.034800813086281135
2025-11-10,30452041.546709023,11962318.546709022,34,29678678.44,8364277.44,26,773363.1067090221,0.026057868724596256
2025-11-11,30521216.546709023,11962318.546709022,34,29727193.44,8364277.44,26,794023.1067090221,0.026710328652842508
2025-11-12,30514104.546709023,11962318.546709022,34,29703767.44,8364277.44,26,810337.1067090221,0.027280617125280848
2025-11-13,30641572.546709023,11962318.546709022,34,29955128.44,8364277.44,26,686444.1067090221,0.022915745732286386
2025-11-14,30669735.546709023,11962318.546709022,34,29733813.44,8364277.44,26,935922.1067090221,0.03147669264144759
2025-11-17,30578766.546709023,11962318.546709022,34,29613988.44,8364277.44,26,964778.1067090221,0.03257845894901079
2025-11-18,30396782.546709023,11962318.546709022,34,29343547.44,8364277.44,26,1053235.106709022,0.0358932439529549
2025-11-19,30311777.546709023,11962318.546709022,34,29125067.44,8364277.44,26,1186710.106709022,0.040745317041883
2025-11-20,30257120.546709023,11962318.546709022,34,28857297.44,8364277.44,26,1399823.106709022,0.048508461667955194
2025-11-21,29679785.546709023,11962318.546709022,34,28128160.44,8364277.44,26,1551625.106709022,0.05516269398486906
2025-11-24,29709121.546709023,11962318.546709022,34,28395341.44,8364277.44,26,1313780.106709022,0.046267452338443205
2025-11-25,29826409.546709023,11962768.546709022,34,28633430.44,8364277.44,26,1192979.106709022,0.04166385544368678
2025-11-26,29854753.546709023,11962768.546709022,34,28577683.44,8364277.44,26,1277070.106709022,0.04468767069207269
2025-11-27,29923584.546709023,11962768.546709022,34,28747282.44,8364277.44,26,1176302.106709022,0.040918723679852054
2025-11-28,30025946.546709023,11962768.546709022,34,29011482.44,8364277.44,26,1014464.1067090221,0.03496767560248193
2025-12-01,30152187.450165823,10396824.450165823,31,28978996.53,5743695.53,37,1173190.920165822,0.04048418029075984
2025-12-02,30246595.450165823,10396824.450165823,31,28929707.53,5743695.53,37,1316887.920165822,0.04552026386026253
2025-12-03,30338075.450165823,10396824.450165823,31,29035661.53,5743695.53,37,1302413.920165822,0.044855665465729055
2025-12-04,30196369.450165823,10396824.450165823,31,28824369.53,5743695.53,37,1371999.920165822,0.04759860987550346
2025-12-05,30277368.450165823,10396824.450165823,31,29020776.53,5743695.53,37,1256591.920165822,0.04329973454937819
2025-12-08,30223760.450165823,10430874.450165823,31,29073619.53,5743695.53,37,1150140.920165822,0.03955960553790128
2025-12-09,30078354.450165823,10430874.450165823,31,28775581.53,5743695.53,37,1302772.920165822,0.04527355663716537
2025-12-10,30175312.450165823,10430874.450165823,31,28717637.53,5743695.53,37,1457674.920165822,0.05075887313651961
2025-12-11,30008624.450165823,10430874.450165823,31,28160292.53,5743695.53,37,1848331.920165822,0.06563610510071016
2025-12-12,29888615.450165823,10430874.450165823,31,28065813.53,5743695.53,37,1822801.920165822,0.06494741077850463
2025-12-15,29935234.450165823,10430874.450165823,31,28069537.53,5743695.53,37,1865696.920165822,0.06646696327546597
2025-12-16,29892026.450165823,10430874.450165823,31,27918754.53,5743695.53,37,1973271.920165822,0.07067908126221933
2025-12-17,29958265.450165823,10430874.450165823,31,28176294.53,5743695.53,37,1781970.920165822,0.06324362198402333
2025-12-18,30171210.450165823,10430874.450165823,31,28383320.53,5743695.53,37,1787889.920165822,0.06299086529626075
2025-12-19,30296685.450165823,10430874.450165823,31,28766553.53,5743695.53,37,1530131.920165822,0.05319135358255833
2025-12-22,30258334.450165823,10430874.450165823,31,28780131.53,5743695.53,37,1478202.920165822,0.05136192371549675
2025-12-23,30241512.450165823,10430874.450165823,31,28554832.53,5743695.53,37,1686679.920165822,0.05906810759242864
2025-12-24,30286677.450165823,10430874.450165823,31,28661432.53,5743695.53,37,1625244.920165822,0.05670494377643798
2025-12-25,30304672.450165823,10430874.450165823,31,28836042.53,5743695.53,37,1468629.920165822,0.05093035629413811
2025-12-26,30207528.450165823,10430874.450165823,31,28692953.53,5743695.53,37,1514574.920165822,0.0527856053083644
2025-12-29,30107369.450165823,10430874.450165823,31,28635696.53,5743695.53,37,1471672.920165822,0.051392950006438065
2025-12-30,30221793.450165823,10430874.450165823,31,28585823.53,5743695.53,37,1635969.920165822,0.05723011332694039
2025-12-31,30332895.450165823,10430874.450165823,31,28784021.53,5754435.53,37,1548873.920165822,0.053810198778218465
2026-01-05,30133158.969922416,6261001.969922418,36,28672643.27,4492022.27,38,1460515.6999224164,0.050937602305070495
2026-01-06,30245329.969922416,6261001.969922418,36,28727095.27,4492022.27,38,1518234.6999224164,0.05285026855840602
2026-01-07,30115351.969922416,6261001.969922418,36,28665279.27,4492022.27,38,1450072.6999224164,0.050586379649892654
2026-01-08,30226298.969922416,6261001.969922418,36,28898562.27,4492022.27,38,1327736.6999224164,0.045944732042976444
2026-01-09,30279519.969922416,6261001.969922418,36,29038528.27,4495526.27,38,1240991.6999224164,0.042736039801455794
2026-01-12,30377220.969922416,6261001.969922418,36,29251169.27,4501806.27,38,1126051.6999224164,0.03849595513698989
2026-01-13,30216215.969922416,6261001.969922418,36,29197785.27,4501806.27,38,1018430.6999224164,0.034880409267507906
