日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,海容冷链(603187.SH),65200,1066672.00,16.36,46077.47
,,,天味食品(603317.SH),65700,873810.00,13.3,71027.51
,,,国邦医药(605507.SH),33000,942480.00,28.56,171618.98
,,,永艺股份(603600.SH),112200,1313862.00,11.71,-27370.18
,,,建研院(603183.SH),159500,748055.00,4.69,23659.28
,,,我乐家居(603326.SH),59500,601545.00,10.11,-10.76
,,,菜百股份(605599.SH),41200,1043184.00,25.32,364729.35
,,,百隆东方(601339.SH),140600,964516.00,6.86,89326.16
,,,三角轮胎(601163.SH),200,3032.00,15.16,167.42
,,,长龄液压(605389.SH),11800,859040.00,72.8,-27335.30
,,,金徽股份(603132.SH),35300,587745.00,16.65,85775.79
,,,水星家纺(603365.SH),16800,343056.00,20.42,-18282.61
,,,皖天然气(603689.SH),16800,139104.00,8.28,-6773.73
,,,甬金股份(603995.SH),74000,1407480.00,19.02,17716.05
,,,渤海轮渡(603167.SH),141800,1357026.00,9.57,-15142.57
,,,蓝天燃气(605368.SH),15300,125307.00,8.19,-22013.26
2026-02-12,30646977.73,6291428.73,,,,,
,,,海容冷链(603187.SH),65200,1073844.00,16.47,53249.47
,,,天味食品(603317.SH),65700,883665.00,13.45,80882.51
,,,宁波高发(603788.SH),24300,403866.00,16.62,-24649.03
,,,建研院(603183.SH),159500,752840.00,4.72,28444.28
,,,永艺股份(603600.SH),112200,1326204.00,11.82,-15028.18
,,,协和电子(605258.SH),2100,70749.00,33.69,-166.45
,,,我乐家居(603326.SH),59500,596190.00,10.02,-5365.76
,,,新澳股份(603889.SH),141300,1270287.00,8.99,255938.79
,,,渤海轮渡(603167.SH),141800,1365534.00,9.63,-6634.57
,,,威奥股份(605001.SH),120300,979242.00,8.14,15030.83
,,,国邦医药(605507.SH),33000,955350.00,28.95,184488.98
,,,三角轮胎(601163.SH),200,3072.00,15.36,207.42
,,,行动教育(605098.SH),11800,579026.00,49.07,64566.71
,,,三峰环境(601827.SH),115000,1009700.00,8.78,3602.69
,,,世茂能源(605028.SH),10400,284336.00,27.34,-23378.30
,,,长龄液压(605389.SH),11800,861282.00,72.99,-25093.30
,,,澳弘电子(605058.SH),4600,146142.00,31.77,6487.45
,,,地素时尚(603587.SH),5800,75400.00,13,-2266.27
,,,健盛集团(603558.SH),65900,787505.00,11.95,27162.63
,,,甬金股份(603995.SH),74000,1427460.00,19.29,37696.05
,,,中创物流(603967.SH),102400,1312768.00,12.82,-206238.61
,,,水星家纺(603365.SH),16800,346416.00,20.62,-14922.61
,,,江河集团(601886.SH),138500,1285280.00,9.28,149124.52
,,,爱普股份(603020.SH),29300,317905.00,10.85,-1318.72
,,,皖天然气(603689.SH),16800,140112.00,8.34,-5765.73
,,,金徽股份(603132.SH),35300,612102.00,17.34,110132.79
,,,广州酒家(603043.SH),81100,1459800.00,18,68734.11
,,,咸亨国际(605056.SH),37500,847500.00,22.6,205360.30
,,,菜百股份(605599.SH),41200,1032060.00,25.05,353605.35
,,,蓝天燃气(605368.SH),15300,125307.00,8.19,-22013.26
,,,巴比食品(605338.SH),20900,600875.00,28.75,21313.34
,,,百隆东方(601339.SH),140600,970140.00,6.9,94950.16
,,,中农立华(603970.SH),33500,453590.00,13.54,-14474.36
2026-02-11,30808307.73,6291428.73,,,,,
,,,建研院(603183.SH),159500,764005.00,4.79,39609.28
,,,天味食品(603317.SH),65700,901404.00,13.72,98621.51
,,,世茂能源(605028.SH),10400,281528.00,27.07,-26186.30
,,,新澳股份(603889.SH),141300,1298547.00,9.19,284198.79
,,,水星家纺(603365.SH),16800,349608.00,20.81,-11730.61
,,,广州酒家(603043.SH),81100,1487374.00,18.34,96308.11
,,,百隆东方(601339.SH),140600,989824.00,7.04,114634.16
,,,爱普股份(603020.SH),29300,323765.00,11.05,4541.28
,,,长龄液压(605389.SH),11800,872728.00,73.96,-13647.30
,,,巴比食品(605338.SH),20900,611952.00,29.28,32390.34
,,,中创物流(603967.SH),102400,1342464.00,13.11,-176542.61
,,,甬金股份(603995.SH),74000,1419320.00,19.18,29556.05
,,,行动教育(605098.SH),11800,578790.00,49.05,64330.71
,,,海容冷链(603187.SH),65200,1069932.00,16.41,49337.47
,,,协和电子(605258.SH),2100,71274.00,33.94,358.55
,,,三峰环境(601827.SH),115000,1016600.00,8.84,10502.69
,,,渤海轮渡(603167.SH),141800,1378296.00,9.72,6127.43
,,,三角轮胎(601163.SH),200,3076.00,15.38,211.42
,,,国邦医药(605507.SH),33000,933900.00,28.3,163038.98
,,,地素时尚(603587.SH),5800,77082.00,13.29,-584.27
,,,皖天然气(603689.SH),16800,141456.00,8.42,-4421.73
,,,宁波高发(603788.SH),24300,405567.00,16.69,-22948.03
,,,澳弘电子(605058.SH),4600,147476.00,32.06,7821.45
,,,威奥股份(605001.SH),120300,990069.00,8.23,25857.83
,,,金徽股份(603132.SH),35300,597629.00,16.93,95659.79
,,,中农立华(603970.SH),33500,459620.00,13.72,-8444.36
,,,菜百股份(605599.SH),41200,1030000.00,25,351545.35
,,,永艺股份(603600.SH),112200,1335180.00,11.9,-6052.18
,,,江河集团(601886.SH),138500,1288050.00,9.3,151894.52
,,,蓝天燃气(605368.SH),15300,125919.00,8.23,-21401.26
,,,健盛集团(603558.SH),65900,794754.00,12.06,34411.63
,,,咸亨国际(605056.SH),37500,818625.00,21.83,176485.30
,,,我乐家居(603326.SH),59500,611065.00,10.27,9509.24
2026-02-10,30791685.73,6291428.73,,,,,
,,,永艺股份(603600.SH),112200,1325082.00,11.81,-16150.18
,,,皖天然气(603689.SH),16800,141120.00,8.4,-4757.73
,,,长龄液压(605389.SH),11800,875560.00,74.2,-10815.30
,,,宁波高发(603788.SH),24300,402651.00,16.57,-25864.03
,,,三峰环境(601827.SH),115000,1009700.00,8.78,3602.69
,,,天味食品(603317.SH),65700,911259.00,13.87,108476.51
,,,江河集团(601886.SH),138500,1293590.00,9.34,157434.52
,,,新澳股份(603889.SH),141300,1280178.00,9.06,265829.79
,,,蓝天燃气(605368.SH),15300,125919.00,8.23,-21401.26
,,,水星家纺(603365.SH),16800,345408.00,20.56,-15930.61
,,,巴比食品(605338.SH),20900,621148.00,29.72,41586.34
,,,海容冷链(603187.SH),65200,1056892.00,16.21,36297.47
,,,健盛集团(603558.SH),65900,815842.00,12.38,55499.63
,,,中创物流(603967.SH),102400,1328128.00,12.97,-190878.61
,,,协和电子(605258.SH),2100,71127.00,33.87,211.55
,,,渤海轮渡(603167.SH),141800,1364116.00,9.62,-8052.57
,,,三角轮胎(601163.SH),200,3058.00,15.29,193.42
,,,广州酒家(603043.SH),81100,1488185.00,18.35,97119.11
,,,菜百股份(605599.SH),41200,1009400.00,24.5,330945.35
,,,国邦医药(605507.SH),33000,944790.00,28.63,173928.98
,,,中农立华(603970.SH),33500,455935.00,13.61,-12129.36
,,,甬金股份(603995.SH),74000,1394160.00,18.84,4396.05
,,,咸亨国际(605056.SH),37500,847500.00,22.6,205360.30
,,,爱普股份(603020.SH),29300,323179.00,11.03,3955.28
,,,百隆东方(601339.SH),140600,1001072.00,7.12,125882.16
,,,金徽股份(603132.SH),35300,591981.00,16.77,90011.79
,,,地素时尚(603587.SH),5800,77198.00,13.31,-468.27
,,,行动教育(605098.SH),11800,590118.00,50.01,75658.71
,,,威奥股份(605001.SH),120300,996084.00,8.28,31872.83
,,,建研院(603183.SH),159500,767195.00,4.81,42799.28
,,,世茂能源(605028.SH),10400,281632.00,27.08,-26082.30
,,,澳弘电子(605058.SH),4600,145820.00,31.7,6165.45
,,,我乐家居(603326.SH),59500,615230.00,10.34,13674.24
2026-02-09,30975549.73,6291428.73,,,,,
,,,协和电子(605258.SH),2100,70749.00,33.69,-166.45
,,,威奥股份(605001.SH),120300,992475.00,8.25,28263.83
,,,新澳股份(603889.SH),141300,1271700.00,9,257351.79
,,,地素时尚(603587.SH),5800,76734.00,13.23,-932.27
,,,宁波高发(603788.SH),24300,400950.00,16.5,-27565.03
,,,渤海轮渡(603167.SH),141800,1352772.00,9.54,-19396.57
,,,国邦医药(605507.SH),33000,937200.00,28.4,166338.98
,,,建研院(603183.SH),159500,770385.00,4.83,45989.28
,,,世茂能源(605028.SH),10400,290264.00,27.91,-17450.30
,,,爱普股份(603020.SH),29300,338708.00,11.56,19484.28
,,,蓝天燃气(605368.SH),15300,126684.00,8.28,-20636.26
,,,咸亨国际(605056.SH),37500,834375.00,22.25,192235.30
,,,广州酒家(603043.SH),81100,1523869.00,18.79,132803.11
,,,中农立华(603970.SH),33500,457275.00,13.65,-10789.36
,,,甬金股份(603995.SH),74000,1401560.00,18.94,11796.05
,,,三角轮胎(601163.SH),200,3078.00,15.39,213.42
,,,巴比食品(605338.SH),20900,624910.00,29.9,45348.34
,,,海容冷链(603187.SH),65200,1047112.00,16.06,26517.47
,,,我乐家居(603326.SH),59500,614635.00,10.33,13079.24
,,,行动教育(605098.SH),11800,581976.00,49.32,67516.71
,,,皖天然气(603689.SH),16800,141456.00,8.42,-4421.73
,,,健盛集团(603558.SH),65900,793436.00,12.04,33093.63
,,,水星家纺(603365.SH),16800,345744.00,20.58,-15594.61
,,,三峰环境(601827.SH),115000,1016600.00,8.84,10502.69
,,,金徽股份(603132.SH),35300,581038.00,16.46,79068.79
,,,永艺股份(603600.SH),112200,1331814.00,11.87,-9418.18
,,,长龄液压(605389.SH),11800,899160.00,76.2,12784.70
,,,中创物流(603967.SH),102400,1335296.00,13.04,-183710.61
,,,江河集团(601886.SH),138500,1312980.00,9.48,176824.52
,,,天味食品(603317.SH),65700,939510.00,14.3,136727.51
,,,澳弘电子(605058.SH),4600,142922.00,31.07,3267.45
,,,百隆东方(601339.SH),140600,1005290.00,7.15,130100.16
,,,菜百股份(605599.SH),41200,1121464.00,27.22,443009.35
2026-02-06,30816812.73,6291428.73,,,,,
,,,水星家纺(603365.SH),16800,358176.00,21.32,-3162.61
,,,江河集团(601886.SH),138500,1308825.00,9.45,172669.52
,,,百隆东方(601339.SH),140600,1005290.00,7.15,130100.16
,,,爱普股份(603020.SH),29300,335192.00,11.44,15968.28
,,,协和电子(605258.SH),2100,69678.00,33.18,-1237.45
,,,广州酒家(603043.SH),81100,1508460.00,18.6,117394.11
,,,甬金股份(603995.SH),74000,1389720.00,18.78,-43.95
,,,渤海轮渡(603167.SH),141800,1349936.00,9.52,-22232.57
,,,三角轮胎(601163.SH),200,3090.00,15.45,225.42
,,,澳弘电子(605058.SH),4600,139196.00,30.26,-458.55
,,,地素时尚(603587.SH),5800,76212.00,13.14,-1454.27
,,,永艺股份(603600.SH),112200,1331814.00,11.87,-9418.18
,,,菜百股份(605599.SH),41200,1156072.00,28.06,477617.35
,,,健盛集团(603558.SH),65900,798708.00,12.12,38365.63
,,,海容冷链(603187.SH),65200,1030812.00,15.81,10217.47
,,,威奥股份(605001.SH),120300,984054.00,8.18,19842.83
,,,中创物流(603967.SH),102400,1320960.00,12.9,-198046.61
,,,长龄液压(605389.SH),11800,903880.00,76.6,17504.70
,,,宁波高发(603788.SH),24300,399492.00,16.44,-29023.03
,,,中农立华(603970.SH),33500,456605.00,13.63,-11459.36
,,,建研院(603183.SH),159500,762410.00,4.78,38014.28
,,,三峰环境(601827.SH),115000,1021200.00,8.88,15102.69
,,,金徽股份(603132.SH),35300,571860.00,16.2,69890.79
,,,行动教育(605098.SH),11800,547520.00,46.4,33060.71
,,,咸亨国际(605056.SH),37500,794250.00,21.18,152110.30
,,,世茂能源(605028.SH),10400,277472.00,26.68,-30242.30
,,,我乐家居(603326.SH),59500,611660.00,10.28,10104.24
,,,皖天然气(603689.SH),16800,142296.00,8.47,-3581.73
,,,蓝天燃气(605368.SH),15300,126531.00,8.27,-20789.26
,,,新澳股份(603889.SH),141300,1278765.00,9.05,264416.79
,,,巴比食品(605338.SH),20900,619894.00,29.66,40332.34
,,,国邦医药(605507.SH),33000,904530.00,27.41,133668.98
,,,天味食品(603317.SH),65700,940824.00,14.32,138041.51
2026-02-05,30736579.73,6291428.73,,,,,
,,,中农立华(603970.SH),33500,452585.00,13.51,-15479.36
,,,渤海轮渡(603167.SH),141800,1358444.00,9.58,-13724.57
,,,菜百股份(605599.SH),41200,1098392.00,26.66,419937.35
,,,协和电子(605258.SH),2100,69699.00,33.19,-1216.45
,,,水星家纺(603365.SH),16800,360360.00,21.45,-978.61
,,,健盛集团(603558.SH),65900,794095.00,12.05,33752.63
,,,我乐家居(603326.SH),59500,606900.00,10.2,5344.24
,,,三角轮胎(601163.SH),200,3112.00,15.56,247.42
,,,新澳股份(603889.SH),141300,1271700.00,9,257351.79
,,,甬金股份(603995.SH),74000,1383800.00,18.7,-5963.95
,,,海容冷链(603187.SH),65200,1009296.00,15.48,-11298.53
,,,中创物流(603967.SH),102400,1316864.00,12.86,-202142.61
,,,江河集团(601886.SH),138500,1322675.00,9.55,186519.52
,,,澳弘电子(605058.SH),4600,138598.00,30.13,-1056.55
,,,百隆东方(601339.SH),140600,1017944.00,7.24,142754.16
,,,国邦医药(605507.SH),33000,889020.00,26.94,118158.98
,,,行动教育(605098.SH),11800,543980.00,46.1,29520.71
,,,咸亨国际(605056.SH),37500,802500.00,21.4,160360.30
,,,建研院(603183.SH),159500,760815.00,4.77,36419.28
,,,宁波高发(603788.SH),24300,397791.00,16.37,-30724.03
,,,蓝天燃气(605368.SH),15300,126531.00,8.27,-20789.26
,,,世茂能源(605028.SH),10400,275392.00,26.48,-32322.30
,,,爱普股份(603020.SH),29300,339880.00,11.6,20656.28
,,,永艺股份(603600.SH),112200,1329570.00,11.85,-11662.18
,,,三峰环境(601827.SH),115000,1029250.00,8.95,23152.69
,,,地素时尚(603587.SH),5800,76618.00,13.21,-1048.27
,,,威奥股份(605001.SH),120300,979242.00,8.14,15030.83
,,,广州酒家(603043.SH),81100,1506838.00,18.58,115772.11
,,,长龄液压(605389.SH),11800,914146.00,77.47,27770.70
,,,巴比食品(605338.SH),20900,606727.00,29.03,27165.34
,,,天味食品(603317.SH),65700,953307.00,14.51,150524.51
,,,皖天然气(603689.SH),16800,141456.00,8.42,-4421.73
,,,金徽股份(603132.SH),35300,567624.00,16.08,65654.79
2026-02-04,30586576.73,6291428.73,,,,,
,,,巴比食品(605338.SH),20900,598367.00,28.63,18805.34
,,,新澳股份(603889.SH),141300,1280178.00,9.06,265829.79
,,,澳弘电子(605058.SH),4600,140438.00,30.53,783.45
,,,宁波高发(603788.SH),24300,399006.00,16.42,-29509.03
,,,中农立华(603970.SH),33500,456940.00,13.64,-11124.36
,,,金徽股份(603132.SH),35300,594805.00,16.85,92835.79
,,,渤海轮渡(603167.SH),141800,1352772.00,9.54,-19396.57
,,,天味食品(603317.SH),65700,888264.00,13.52,85481.51
,,,水星家纺(603365.SH),16800,342552.00,20.39,-18786.61
,,,海容冷链(603187.SH),65200,1009296.00,15.48,-11298.53
,,,爱普股份(603020.SH),29300,329918.00,11.26,10694.28
,,,百隆东方(601339.SH),140600,960298.00,6.83,85108.16
,,,咸亨国际(605056.SH),37500,837375.00,22.33,195235.30
,,,健盛集团(603558.SH),65900,782233.00,11.87,21890.63
,,,长龄液压(605389.SH),11800,926654.00,78.53,40278.70
,,,三峰环境(601827.SH),115000,1033850.00,8.99,27752.69
,,,世茂能源(605028.SH),10400,277784.00,26.71,-29930.30
,,,甬金股份(603995.SH),74000,1406000.00,19,16236.05
,,,地素时尚(603587.SH),5800,75458.00,13.01,-2208.27
,,,我乐家居(603326.SH),59500,603925.00,10.15,2369.24
,,,皖天然气(603689.SH),16800,141960.00,8.45,-3917.73
,,,菜百股份(605599.SH),41200,1039476.00,25.23,361021.35
,,,行动教育(605098.SH),11800,539732.00,45.74,25272.71
,,,三角轮胎(601163.SH),200,3120.00,15.6,255.42
,,,中创物流(603967.SH),102400,1313792.00,12.83,-205214.61
,,,蓝天燃气(605368.SH),15300,126837.00,8.29,-20483.26
,,,广州酒家(603043.SH),81100,1471965.00,18.15,80899.11
,,,协和电子(605258.SH),2100,69951.00,33.31,-964.45
,,,永艺股份(603600.SH),112200,1326204.00,11.82,-15028.18
,,,国邦医药(605507.SH),33000,883080.00,26.76,112218.98
,,,建研院(603183.SH),159500,762410.00,4.78,38014.28
,,,江河集团(601886.SH),138500,1326830.00,9.58,190674.52
,,,威奥股份(605001.SH),120300,993678.00,8.26,29466.83
2026-02-03,30340440.73,6291428.73,,,,,
,,,地素时尚(603587.SH),5800,75458.00,13.01,-2208.27
,,,国邦医药(605507.SH),33000,877140.00,26.58,106278.98
,,,菜百股份(605599.SH),41200,985916.00,23.93,307461.35
,,,宁波高发(603788.SH),24300,393903.00,16.21,-34612.03
,,,新澳股份(603889.SH),141300,1270287.00,8.99,255938.79
,,,协和电子(605258.SH),2100,70014.00,33.34,-901.45
,,,我乐家居(603326.SH),59500,596785.00,10.03,-4770.76
,,,甬金股份(603995.SH),74000,1386020.00,18.73,-3743.95
,,,三峰环境(601827.SH),115000,1025800.00,8.92,19702.69
,,,巴比食品(605338.SH),20900,649990.00,31.1,70428.34
,,,水星家纺(603365.SH),16800,338688.00,20.16,-22650.61
,,,建研院(603183.SH),159500,749650.00,4.7,25254.28
,,,渤海轮渡(603167.SH),141800,1334338.00,9.41,-37830.57
,,,健盛集团(603558.SH),65900,765099.00,11.61,4756.63
,,,行动教育(605098.SH),11800,535720.00,45.4,21260.71
,,,广州酒家(603043.SH),81100,1431415.00,17.65,40349.11
,,,世茂能源(605028.SH),10400,276952.00,26.63,-30762.30
,,,爱普股份(603020.SH),29300,319370.00,10.9,146.28
,,,咸亨国际(605056.SH),37500,837375.00,22.33,195235.30
,,,长龄液压(605389.SH),11800,942820.00,79.9,56444.70
,,,天味食品(603317.SH),65700,884979.00,13.47,82196.51
,,,澳弘电子(605058.SH),4600,141496.00,30.76,1841.45
,,,金徽股份(603132.SH),35300,602571.00,17.07,100601.79
,,,永艺股份(603600.SH),112200,1303764.00,11.62,-37468.18
,,,江河集团(601886.SH),138500,1292205.00,9.33,156049.52
,,,蓝天燃气(605368.SH),15300,125460.00,8.2,-21860.26
,,,三角轮胎(601163.SH),200,3084.00,15.42,219.42
,,,中农立华(603970.SH),33500,453925.00,13.55,-14139.36
,,,百隆东方(601339.SH),140600,944832.00,6.72,69642.16
,,,皖天然气(603689.SH),16800,140112.00,8.34,-5765.73
,,,威奥股份(605001.SH),120300,981648.00,8.16,17436.83
,,,海容冷链(603187.SH),65200,1008644.00,15.47,-11950.53
,,,中创物流(603967.SH),102400,1303552.00,12.73,-215454.61
2026-02-02,30071171.73,6291428.73,,,,,
,,,皖天然气(603689.SH),16800,139272.00,8.29,-6605.73
,,,金徽股份(603132.SH),35300,617750.00,17.5,115780.79
,,,中农立华(603970.SH),33500,451915.00,13.49,-16149.36
,,,巴比食品(605338.SH),20900,652080.00,31.2,72518.34
,,,江河集团(601886.SH),138500,1281125.00,9.25,144969.52
,,,新澳股份(603889.SH),141300,1222245.00,8.65,207896.79
,,,协和电子(605258.SH),2100,68208.00,32.48,-2707.45
,,,澳弘电子(605058.SH),4600,138460.00,30.1,-1194.55
,,,行动教育(605098.SH),11800,525100.00,44.5,10640.71
,,,菜百股份(605599.SH),41200,896100.00,21.75,217645.35
,,,蓝天燃气(605368.SH),15300,125460.00,8.2,-21860.26
,,,海容冷链(603187.SH),65200,1002124.00,15.37,-18470.53
,,,三峰环境(601827.SH),115000,1023500.00,8.9,17402.69
,,,中创物流(603967.SH),102400,1295360.00,12.65,-223646.61
,,,长龄液压(605389.SH),11800,935976.00,79.32,49600.70
,,,咸亨国际(605056.SH),37500,808500.00,21.56,166360.30
,,,地素时尚(603587.SH),5800,75516.00,13.02,-2150.27
,,,水星家纺(603365.SH),16800,341544.00,20.33,-19794.61
,,,爱普股份(603020.SH),29300,313510.00,10.7,-5713.72
,,,宁波高发(603788.SH),24300,393417.00,16.19,-35098.03
,,,渤海轮渡(603167.SH),141800,1325830.00,9.35,-46338.57
,,,国邦医药(605507.SH),33000,856350.00,25.95,85488.98
,,,天味食品(603317.SH),65700,869211.00,13.23,66428.51
,,,甬金股份(603995.SH),74000,1363080.00,18.42,-26683.95
,,,威奥股份(605001.SH),120300,968415.00,8.05,4203.83
,,,我乐家居(603326.SH),59500,603330.00,10.14,1774.24
,,,世茂能源(605028.SH),10400,271024.00,26.06,-36690.30
,,,广州酒家(603043.SH),81100,1452501.00,17.91,61435.11
,,,百隆东方(601339.SH),140600,940614.00,6.69,65424.16
,,,永艺股份(603600.SH),112200,1304886.00,11.63,-36346.18
,,,建研院(603183.SH),159500,743270.00,4.66,18874.28
,,,三角轮胎(601163.SH),200,3040.00,15.2,175.42
,,,健盛集团(603558.SH),65900,771030.00,11.7,10687.63
2026-01-30,30786927.27,4510056.27,,,,,
,,,健盛集团(603558.SH),39100,466463.00,11.93,25505.72
,,,奥普科技(603551.SH),2200,24838.00,11.29,-850.96
,,,建研院(603183.SH),73300,343777.00,4.69,22861.40
,,,皖天然气(603689.SH),54300,462636.00,8.52,-8861.65
,,,国邦医药(605507.SH),65100,1787646.00,27.46,266947.44
,,,巴比食品(605338.SH),29500,923350.00,31.3,105308.42
,,,行动教育(605098.SH),3700,167980.00,45.4,23243.35
,,,甬金股份(603995.SH),28100,541206.00,19.26,31989.18
,,,天味食品(603317.SH),77100,1020033.00,13.23,77954.92
,,,渤海轮渡(603167.SH),78500,758310.00,9.66,295.11
,,,蓝天燃气(605368.SH),42500,354025.00,8.33,-55197.94
,,,爱普股份(603020.SH),48500,533500.00,11,5092.14
,,,金徽股份(603132.SH),35300,686232.00,19.44,184262.79
,,,普莱柯(603566.SH),21700,301196.00,13.88,-11582.26
,,,三角轮胎(601163.SH),37300,576285.00,15.45,42041.74
,,,地素时尚(603587.SH),20400,269280.00,13.2,-3891.01
,,,咸亨国际(605056.SH),43800,966228.00,22.06,216208.83
,,,铁流股份(603926.SH),37900,999044.00,26.36,335787.61
,,,永艺股份(603600.SH),90400,1082992.00,11.98,2650.65
,,,长龄液压(605389.SH),17900,1464936.00,81.84,120349.75
,,,宁波高发(603788.SH),36700,599311.00,16.33,-47870.14
,,,百隆东方(601339.SH),103300,732397.00,7.09,121524.85
,,,威奥股份(605001.SH),78800,637492.00,8.09,9788.22
,,,中创物流(603967.SH),121600,1554048.00,12.78,-249772.34
,,,菜百股份(605599.SH),41100,884472.00,21.52,208057.41
,,,三峰环境(601827.SH),61200,552024.00,9.02,31240.64
,,,新澳股份(603889.SH),154700,1432522.00,9.26,321979.41
,,,水星家纺(603365.SH),31400,674786.00,21.49,-573.07
,,,畅联股份(603648.SH),6700,72561.00,10.83,-1648.95
