日期,时间,代码,名称,操作,成交价,数量,金额,佣金,印花税
2026-07-31,09:31:00,688191.SH,智洋创新,卖出,17.206,-108954,-1874610.23,562.38,1874.61
2026-07-31,09:31:00,688677.SH,海泰新光,买入,63.126,16005,1010331.63,303.10,0.00
2026-07-30,09:31:00,688323.SH,瑞华泰,买入,23.968,83395,1998798.02,599.64,0.00
2026-07-30,09:31:00,688150.SH,莱特光电,买入,35.270,56684,1999267.35,599.78,0.00
2026-07-30,09:31:00,688386.SH,泛亚微透,买入,50.731,17451,885311.22,265.59,0.00
2026-07-30,09:31:00,688312.SH,燕麦科技,卖出,40.778,-24816,-1011953.80,303.59,1011.95
2026-07-29,09:31:00,688639.SH,华恒生物,卖出,16.227,-154441,-2506188.24,751.86,2506.19
2026-07-29,09:31:00,688136.SH,科兴制药,卖出,17.754,-134334,-2385022.26,715.51,2385.02
2026-07-28,09:31:00,688636.SH,智明达,买入,17.735,92050,1632543.57,489.76,0.00
2026-07-27,09:31:00,688286.SH,敏芯股份,卖出,40.080,-40797,-1635130.70,490.54,1635.13
2026-07-22,09:31:00,688191.SH,智洋创新,买入,19.339,108954,2107017.82,632.11,0.00
2026-07-22,09:31:00,688286.SH,敏芯股份,买入,44.088,40797,1798658.14,539.60,0.00
2026-07-21,09:31:00,688191.SH,智洋创新,卖出,18.164,-103752,-1884509.83,565.35,1884.51
2026-07-21,09:31:00,688096.SH,京源环保,卖出,7.585,-267302,-2027432.21,608.23,2027.43
2026-07-21,09:31:00,688383.SH,新益昌,买入,102.174,20191,2062994.02,618.90,0.00
2026-07-21,09:31:00,688693.SH,锴威特,买入,56.373,36605,2063516.09,619.05,0.00
2026-07-21,09:31:00,688450.SH,光格科技,买入,28.447,72573,2064468.16,619.34,0.00
2026-07-21,09:31:00,688175.SH,高凌信息,买入,16.463,125373,2063998.15,619.20,0.00
2026-07-21,09:31:00,688312.SH,燕麦科技,买入,44.589,24816,1106520.62,331.96,0.00
2026-07-20,09:31:00,688282.SH,理工导航,卖出,49.102,-1194,-58627.31,17.59,58.63
2026-07-20,09:31:00,688051.SH,佳华科技,卖出,20.718,-104540,-2165909.90,649.77,2165.91
2026-07-20,09:31:00,688335.SH,复洁科技,卖出,18.792,-114679,-2155086.76,646.53,2155.09
2026-07-20,09:31:00,688450.SH,光格科技,卖出,33.782,-949,-32059.40,9.62,32.06
2026-07-20,09:31:00,688191.SH,智洋创新,买入,20.481,103752,2124932.26,637.48,0.00
2026-07-20,09:31:00,688375.SH,国博电子,卖出,69.730,-13020,-907887.99,272.37,907.89
2026-07-20,09:31:00,688679.SH,通源环境,卖出,27.295,-75751,-2067646.27,620.29,2067.65
2026-07-20,09:31:00,688125.SH,安达智能,卖出,115.489,-17225,-1989290.45,596.79,1989.29
2026-07-17,09:31:00,688248.SH,南网科技,买入,41.533,55146,2290373.30,687.11,0.00
2026-07-17,09:31:00,688191.SH,智洋创新,卖出,22.485,-93199,-2095573.92,628.67,2095.57
2026-07-17,09:31:00,688375.SH,国博电子,买入,77.164,13020,1004675.54,301.40,0.00
2026-07-17,09:31:00,688275.SH,万润新能,卖出,82.844,-395,-32723.37,9.82,32.72
2026-07-16,09:31:00,688717.SH,艾罗能源,卖出,62.405,-35058,-2187792.39,656.34,2187.79
2026-07-16,09:31:00,688261.SH,东微半导,卖出,78.014,-14261,-1112552.81,333.77,1112.55
2026-07-16,09:31:00,688450.SH,光格科技,买入,40.561,949,38492.35,11.55,0.00
2026-07-15,09:31:00,688192.SH,迪哲医药,卖出,62.535,-617,-38583.90,11.58,38.58
2026-07-15,09:31:00,688282.SH,理工导航,买入,54.839,1194,65478.32,19.64,0.00
2026-07-15,09:31:00,688191.SH,智洋创新,买入,24.779,93199,2309420.89,692.83,0.00
2026-07-15,09:31:00,688679.SH,通源环境,买入,30.501,75751,2310472.16,693.14,0.00
2026-07-15,09:31:00,688125.SH,安达智能,买入,134.098,17225,2309832.19,692.95,0.00
2026-07-14,09:31:00,688655.SH,迅捷兴,卖出,34.172,-36506,-1247465.51,374.24,1247.47
2026-07-14,09:31:00,688275.SH,万润新能,买入,89.889,395,35506.32,10.65,0.00
2026-07-14,09:31:00,688191.SH,智洋创新,卖出,25.150,-62121,-1562318.30,468.70,1562.32
2026-07-14,09:31:00,688737.SH,中自科技,卖出,17.116,-127047,-2174498.34,652.35,2174.50
2026-07-14,09:31:00,688125.SH,安达智能,卖出,130.948,-15442,-2022092.53,606.63,2022.09
2026-07-13,09:31:00,688655.SH,迅捷兴,买入,37.805,36506,1380126.12,414.04,0.00
2026-07-13,09:31:00,688679.SH,通源环境,卖出,33.193,-1072,-35583.41,10.68,35.58
2026-07-10,09:31:00,688196.SH,卓越新能,卖出,33.134,-41720,-1382333.79,414.70,1382.33
2026-07-10,09:31:00,688191.SH,智洋创新,买入,27.154,62121,1686846.06,506.05,0.00
2026-07-10,09:31:00,688717.SH,艾罗能源,买入,68.487,35058,2401006.73,720.30,0.00
2026-07-10,09:31:00,688335.SH,复洁科技,买入,20.942,114679,2401584.68,720.48,0.00
2026-07-09,09:31:00,688293.SH,奥浦迈,卖出,40.778,-27219,-1109944.00,332.98,1109.94
2026-07-09,09:31:00,688367.SH,工大高科,卖出,29.421,-76960,-2264243.24,679.27,2264.24
2026-07-09,09:31:00,688433.SH,华曙高科,卖出,74.351,-27253,-2026287.80,607.89,2026.29
2026-07-09,09:31:00,688390.SH,固德威,卖出,81.217,-13536,-1099356.56,329.81,1099.36
2026-07-08,09:31:00,688679.SH,通源环境,买入,36.693,1072,39335.15,11.80,0.00
2026-07-07,09:31:00,688192.SH,迪哲医药,卖出,48.403,-617,-29864.65,8.96,29.86
2026-07-06,09:31:00,688261.SH,东微半导,买入,87.154,14261,1242902.62,372.87,0.00
2026-07-06,09:31:00,688096.SH,京源环保,买入,9.719,267302,2598015.06,779.40,0.00
2026-07-03,09:31:00,688195.SH,腾景科技,卖出,172.754,-13022,-2249599.98,674.88,2249.60
2026-07-03,09:31:00,688593.SH,新相微,卖出,40.030,-39905,-1597388.37,479.22,1597.39
2026-07-03,09:31:00,688390.SH,固德威,买入,92.194,13536,1247938.25,374.38,0.00
2026-07-02,09:31:00,688166.SH,博瑞医药,卖出,32.984,-862,-28432.12,8.53,28.43
2026-07-02,09:31:00,688196.SH,卓越新能,买入,37.074,41720,1546727.28,464.02,0.00
2026-07-02,09:31:00,688293.SH,奥浦迈,卖出,44.880,-27219,-1221590.35,366.48,1221.59
2026-07-01,09:31:00,688593.SH,新相微,卖出,38.822,-39905,-1549199.89,464.76,1549.20
2026-06-30,09:31:00,688367.SH,工大高科,买入,31.944,76960,2458391.77,737.52,0.00
2026-06-30,09:31:00,688433.SH,华曙高科,买入,82.515,27253,2248773.12,674.63,0.00
2026-06-29,09:31:00,688737.SH,中自科技,买入,19.058,127047,2421266.81,726.38,0.00
2026-06-29,09:31:00,688335.SH,复洁科技,卖出,24.950,-95371,-2379506.45,713.85,2379.51
2026-06-29,09:31:00,688125.SH,安达智能,买入,156.753,15442,2420577.97,726.17,0.00
2026-06-29,09:31:00,688136.SH,科兴制药,买入,18.016,134334,2420155.97,726.05,0.00
2026-06-29,09:31:00,688639.SH,华恒生物,买入,15.681,154441,2421835.65,726.55,0.00
2026-06-29,09:31:00,688051.SH,佳华科技,买入,23.046,104540,2409228.84,722.77,0.00
2026-06-29,09:31:00,688658.SH,悦康药业,卖出,12.325,-189464,-2335200.64,700.56,2335.20
2026-06-26,09:31:00,688523.SH,航天环宇,卖出,48.702,-47572,-2316870.57,695.06,2316.87
2026-06-26,09:31:00,688125.SH,安达智能,卖出,161.536,-15760,-2545811.77,763.74,2545.81
2026-06-26,09:31:00,688196.SH,卓越新能,卖出,36.587,-63082,-2307960.95,692.39,2307.96
2026-06-26,09:31:00,688051.SH,佳华科技,卖出,25.140,-92358,-2321845.02,696.55,2321.85
2026-06-26,09:31:00,688280.SH,精进电动,卖出,5.639,-464634,-2619931.74,785.98,2619.93
2026-06-25,09:31:00,688166.SH,博瑞医药,买入,36.573,862,31525.93,9.46,0.00
2026-06-15,09:31:00,688196.SH,卓越新能,买入,40.070,63082,2527694.48,758.31,0.00
2026-06-15,09:31:00,688051.SH,佳华科技,买入,27.375,92358,2528267.00,758.48,0.00
2026-06-15,09:31:00,688192.SH,迪哲医药,买入,38.727,1234,47789.49,14.34,0.00
2026-06-12,09:31:00,688051.SH,佳华科技,卖出,26.387,-92724,-2446719.31,734.02,2446.72
2026-06-12,09:31:00,688377.SH,迪威尔,卖出,25.030,-2829,-70809.42,21.24,70.81
2026-06-12,09:31:00,688523.SH,航天环宇,买入,53.667,47572,2553052.23,765.92,0.00
2026-06-12,09:31:00,688109.SH,品茗科技,卖出,77.265,-33578,-2594409.54,778.32,2594.41
2026-06-12,09:31:00,688593.SH,新相微,买入,29.860,79810,2383094.68,714.93,0.00
2026-06-11,09:31:00,688510.SH,航亚科技,卖出,25.200,-102677,-2587409.06,776.22,2587.41
2026-06-11,09:31:00,688091.SH,上海谊众,卖出,40.918,-57590,-2356467.62,706.94,2356.47
2026-06-11,09:31:00,688195.SH,腾景科技,买入,190.190,13022,2476649.23,742.99,0.00
2026-06-10,09:31:00,688776.SH,国光电气,卖出,60.030,-41008,-2461697.94,738.51,2461.70
2026-06-09,09:31:00,688293.SH,奥浦迈,买入,35.962,54438,1957687.38,587.31,0.00
2026-06-09,09:31:00,688051.SH,佳华科技,买入,28.427,92724,2635841.04,790.75,0.00
2026-06-08,09:31:00,688658.SH,悦康药业,买入,13.707,189464,2597051.26,779.12,0.00
2026-06-08,09:31:00,688419.SH,耐科装备,卖出,44.710,-55163,-2466359.80,739.91,2466.36
2026-06-08,09:31:00,688051.SH,佳华科技,卖出,28.902,-73854,-2134534.22,640.36,2134.53
2026-06-05,09:31:00,688196.SH,卓越新能,卖出,41.617,-62504,-2601203.97,780.36,2601.20
2026-06-04,09:31:00,688091.SH,上海谊众,买入,44.108,57590,2540182.02,762.05,0.00
2026-06-03,09:31:00,688068.SH,热景生物,卖出,80.888,-31454,-2544248.01,763.27,2544.25
2026-06-02,09:31:00,688419.SH,耐科装备,买入,49.098,55163,2708392.97,812.52,0.00
2026-06-02,09:31:00,688051.SH,佳华科技,买入,32.264,73854,2382855.00,714.86,0.00
2026-06-01,09:31:00,688326.SH,经纬恒润,卖出,81.936,-31117,-2549596.29,764.88,2549.60
2026-06-01,09:31:00,688051.SH,佳华科技,卖出,32.026,-79617,-2549799.71,764.94,2549.80
2026-06-01,09:31:00,688776.SH,国光电气,买入,65.651,41008,2692217.85,807.67,0.00
2026-06-01,09:31:00,688377.SH,迪威尔,买入,27.214,2829,76989.31,23.10,0.00
2026-05-29,09:31:00,688759.SH,必贝特,卖出,34.291,-52625,-1804578.61,541.37,1804.58
2026-05-29,09:31:00,688335.SH,复洁科技,买入,28.998,95371,2765556.81,829.67,0.00
2026-05-28,09:31:00,688510.SH,航亚科技,买入,27.164,102677,2789140.62,836.74,0.00
2026-05-28,09:31:00,688051.SH,佳华科技,买入,35.040,79617,2789774.90,836.93,0.00
2026-05-27,09:31:00,688125.SH,安达智能,买入,177.494,15760,2797309.85,839.19,0.00
2026-05-27,09:31:00,688280.SH,精进电动,买入,6.022,464634,2798035.24,839.41,0.00
2026-05-26,09:31:00,688280.SH,精进电动,卖出,6.008,-448322,-2693500.64,808.05,2693.50
2026-05-25,09:31:00,688196.SH,卓越新能,买入,44.980,62504,2811416.17,843.42,0.00
2026-05-25,09:31:00,688109.SH,品茗科技,买入,83.747,33578,2812062.14,843.62,0.00
2026-05-25,09:31:00,688739.SH,成大生物,卖出,22.405,-121453,-2721166.61,816.35,2721.17
2026-05-22,09:31:00,688109.SH,品茗科技,卖出,81.836,-30178,-2469646.81,740.89,2469.65
2026-05-22,09:31:00,688068.SH,热景生物,买入,89.859,31454,2826436.31,847.93,0.00
2026-05-21,09:31:00,688068.SH,热景生物,卖出,83.333,-30939,-2578239.69,773.47,2578.24
2026-05-19,09:31:00,688068.SH,热景生物,买入,93.416,30939,2890211.86,867.06,0.00
2026-05-19,09:31:00,688065.SH,凯赛生物,卖出,44.641,-26213,-1170162.48,351.05,1170.16
2026-05-15,09:31:00,688280.SH,精进电动,买入,6.483,448322,2906444.63,871.93,0.00
2026-05-15,09:31:00,688196.SH,卓越新能,卖出,46.816,-55139,-2581397.35,774.42,2581.40
2026-05-15,09:31:00,688246.SH,嘉和美康,卖出,23.703,-74082,-1755928.60,526.78,1755.93
2026-05-14,09:31:00,688246.SH,嘉和美康,卖出,23.952,-74083,-1774436.02,532.33,1774.44
2026-05-13,09:31:00,688280.SH,精进电动,卖出,6.657,-396653,-2640384.16,792.12,2640.38
2026-05-13,09:31:00,688739.SH,成大生物,买入,24.288,121453,2949908.76,884.97,0.00
2026-05-11,09:31:00,688590.SH,新致软件,卖出,15.948,-205617,-3279188.14,983.76,3279.19
2026-05-11,09:31:00,688365.SH,光云科技,卖出,22.196,-2278,-50561.39,15.17,50.56
2026-05-08,09:31:00,688686.SH,奥普特,卖出,111.666,-31306,-3495822.68,1048.75,3495.82
2026-05-08,09:31:00,688365.SH,光云科技,卖出,23.523,-2278,-53585.08,16.08,53.59
2026-05-07,09:31:00,688066.SH,*ST航图,卖出,12.525,-165308,-2070466.17,621.14,2070.47
2026-05-07,09:31:00,688229.SH,博睿数据,卖出,97.465,-28855,-2812343.34,843.70,2812.34
2026-05-06,09:31:00,688280.SH,精进电动,买入,7.295,396653,2893409.11,868.02,0.00
2026-05-06,09:31:00,688065.SH,凯赛生物,买入,48.617,26213,1274398.47,382.32,0.00
2026-04-30,09:31:00,688326.SH,经纬恒润,买入,90.881,31117,2827956.52,848.39,0.00
2026-04-30,09:31:00,688622.SH,*ST禾信,卖出,69.860,-37682,-2632464.52,789.74,2632.46
2026-04-30,09:31:00,688225.SH,亚信安全,卖出,15.709,-98163,-1541995.45,462.60,1542.00
2026-04-29,09:31:00,688658.SH,悦康药业,卖出,19.062,-148597,-2832526.29,849.76,2832.53
2026-04-29,09:31:00,688759.SH,必贝特,买入,31.062,52625,1634637.75,490.39,0.00
2026-04-28,09:31:00,688196.SH,卓越新能,买入,54.108,55139,2983461.01,895.04,0.00
2026-04-27,09:31:00,688109.SH,品茗科技,买入,97.495,30178,2942192.04,882.66,0.00
2026-04-27,09:31:00,688068.SH,热景生物,卖出,109.780,-13026,-1429994.28,429.00,1429.99
2026-04-24,09:31:00,688656.SH,浩欧博,卖出,139.411,-21448,-2990078.98,897.02,2990.08
2026-04-24,09:31:00,688622.SH,*ST禾信,买入,79.188,37682,2983964.48,895.19,0.00
2026-04-23,09:31:00,688210.SH,统联精密,卖出,47.944,-35181,-1686715.05,506.01,1686.72
2026-04-23,09:31:00,688626.SH,翔宇医疗,卖出,60.030,-48590,-2916843.12,875.05,2916.84
2026-04-23,09:31:00,688228.SH,开普云,卖出,108.682,-14147,-1537527.08,461.26,1537.53
2026-04-15,09:31:00,688225.SH,亚信安全,买入,17.034,98163,1672108.54,501.63,0.00
2026-04-14,09:31:00,688210.SH,统联精密,卖出,47.605,-35181,-1674777.43,502.43,1674.78
2026-04-14,09:31:00,688246.SH,嘉和美康,买入,19.319,148165,2862334.44,858.70,0.00
2026-04-13,09:31:00,688819.SH,天能股份,卖出,33.962,-84416,-2866931.13,860.08,2866.93
2026-04-09,09:31:00,688365.SH,光云科技,买入,18.838,4556,85824.11,25.75,0.00
2026-04-09,09:31:00,688590.SH,新致软件,买入,14.309,205617,2942083.18,882.62,0.00
2026-04-08,09:31:00,688686.SH,奥普特,买入,91.733,31306,2871796.43,861.54,0.00
2026-04-07,09:31:00,688102.SH,斯瑞新材,卖出,34.431,-46214,-1591194.23,477.36,1591.19
2026-04-07,09:31:00,688691.SH,灿芯股份,卖出,88.822,-27931,-2480887.28,744.27,2480.89
2026-04-07,09:31:00,688229.SH,博睿数据,买入,79.168,28855,2284393.22,685.32,0.00
2026-04-07,09:31:00,688622.SH,*ST禾信,卖出,94.810,-19376,-1837038.56,551.11,1837.04
2026-04-07,09:31:00,688066.SH,*ST航图,买入,17.024,165308,2814200.09,844.26,0.00
2026-04-03,09:31:00,688221.SH,前沿生物,卖出,20.599,-153409,-3160029.04,948.01,3160.03
2026-04-03,09:31:00,688336.SH,三生国健,卖出,88.622,-21967,-1946768.26,584.03,1946.77
2026-04-01,09:31:00,688102.SH,斯瑞新材,买入,38.256,46214,1767979.42,530.39,0.00
2026-03-31,09:31:00,688336.SH,三生国健,卖出,80.608,-21968,-1770806.65,531.24,1770.81
2026-03-30,09:31:00,688658.SH,悦康药业,买入,17.625,148597,2619048.87,785.71,0.00
2026-03-27,09:31:00,688699.SH,明微电子,卖出,42.116,-62285,-2623170.15,786.95,2623.17
2026-03-26,09:31:00,688068.SH,热景生物,买入,114.058,13026,1485715.08,445.71,0.00
2026-03-25,09:31:00,688691.SH,灿芯股份,买入,96.192,27931,2686738.75,806.02,0.00
2026-03-25,09:31:00,688656.SH,浩欧博,买入,125.240,21448,2686147.09,805.84,0.00
2026-03-24,09:31:00,688210.SH,统联精密,买入,38.066,70362,2678398.48,803.52,0.00
2026-03-24,09:31:00,688622.SH,*ST禾信,卖出,93.473,-19376,-1811126.65,543.34,1811.13
2026-03-24,09:31:00,688577.SH,浙海德曼,卖出,59.670,-41362,-2468087.91,740.43,2468.09
2026-03-24,09:31:00,688626.SH,翔宇医疗,买入,55.110,48590,2677794.90,803.34,0.00
2026-03-24,09:31:00,688656.SH,浩欧博,卖出,122.634,-21123,-2590403.05,777.12,2590.40
2026-03-24,09:31:00,688228.SH,开普云,买入,103.206,14147,1460055.28,438.02,0.00
2026-03-23,09:31:00,688626.SH,翔宇医疗,卖出,54.890,-45060,-2473343.40,742.00,2473.34
2026-03-23,09:31:00,688260.SH,昀冢科技,卖出,26.806,-95662,-2564342.36,769.30,2564.34
2026-03-20,09:31:00,688626.SH,翔宇医疗,买入,60.621,45060,2731582.26,819.47,0.00
2026-03-19,09:31:00,688622.SH,*ST禾信,买入,70.140,38752,2718065.28,815.42,0.00
2026-03-18,09:31:00,688336.SH,三生国健,买入,62.184,43935,2732059.31,819.62,0.00
2026-03-18,09:31:00,688228.SH,开普云,卖出,112.874,-23827,-2689444.03,806.83,2689.44
2026-03-18,09:31:00,688622.SH,*ST禾信,卖出,67.764,-35940,-2435445.35,730.63,2435.45
2026-03-16,09:31:00,688622.SH,*ST禾信,买入,77.154,35940,2772914.76,831.87,0.00
2026-03-13,09:31:00,688819.SH,天能股份,买入,32.625,84416,2754082.13,826.22,0.00
2026-03-13,09:31:00,688622.SH,*ST禾信,卖出,74.451,-35449,-2639206.41,791.76,2639.21
2026-03-11,09:31:00,688622.SH,*ST禾信,买入,80.912,35449,2868231.76,860.47,0.00
2026-03-10,09:31:00,688622.SH,*ST禾信,卖出,75.838,-33966,-2575914.19,772.77,2575.91
2026-03-10,09:31:00,688577.SH,浙海德曼,买入,67.845,41362,2806222.26,841.87,0.00
2026-03-09,09:31:00,688066.SH,*ST航图,卖出,19.850,-115019,-2283152.45,684.95,2283.15
2026-03-09,09:31:00,688622.SH,*ST禾信,买入,82.164,33966,2790782.42,837.23,0.00
2026-03-05,09:31:00,688066.SH,*ST航图,买入,24.850,115019,2858176.14,857.45,0.00
2026-03-05,09:31:00,688656.SH,浩欧博,买入,135.280,21123,2857519.86,857.26,0.00
2026-03-04,09:31:00,688577.SH,浙海德曼,卖出,67.365,-38725,-2608709.63,782.61,2608.71
2026-03-04,09:31:00,688260.SH,昀冢科技,买入,29.729,95662,2843968.12,853.19,0.00
2026-03-04,09:31:00,688066.SH,*ST航图,卖出,23.543,-114393,-2693133.81,807.94,2693.13
2026-03-04,09:31:00,688699.SH,明微电子,买入,45.671,62285,2844628.20,853.39,0.00
2026-03-04,09:31:00,688670.SH,金迪克,卖出,18.094,-148601,-2688747.86,806.62,2688.75
2026-03-04,09:31:00,688221.SH,前沿生物,买入,18.547,153409,2845279.79,853.58,0.00
2026-02-27,09:31:00,688577.SH,浙海德曼,买入,75.952,38725,2941225.71,882.37,0.00
2026-02-26,09:31:00,688228.SH,开普云,买入,123.466,23827,2941834.87,882.55,0.00
2026-02-26,09:31:00,688066.SH,*ST航图,买入,25.711,114393,2941195.03,882.36,0.00
2026-02-13,09:31:00,688047.SH,龙芯中科,卖出,158.772,-9921,-1575175.23,472.55,1575.18
2026-02-13,09:31:00,688066.SH,*ST航图,卖出,23.683,-116194,-2751769.05,825.53,2751.77
2026-02-12,09:31:00,688228.SH,开普云,卖出,157.684,-17452,-2751901.17,825.57,2751.90
2026-02-09,09:31:00,688117.SH,圣诺生物,卖出,38.792,-70128,-2720423.61,816.13,2720.42
2026-02-09,09:31:00,688622.SH,*ST禾信,卖出,123.972,-15851,-1965073.20,589.52,1965.07
2026-02-06,09:31:00,688128.SH,中国电研,卖出,29.012,-95112,-2759376.03,827.81,2759.38
2026-02-05,09:31:00,688228.SH,开普云,买入,170.340,17452,2972773.68,891.83,0.00
2026-02-04,09:31:00,688066.SH,*ST航图,买入,25.741,116194,2990993.91,897.30,0.00
2026-02-04,09:31:00,688622.SH,*ST禾信,卖出,114.770,-15852,-1819334.04,545.80,1819.33
2026-02-03,09:31:00,688670.SH,金迪克,买入,19.920,148601,2960096.26,888.03,0.00
2026-02-02,09:31:00,688137.SH,近岸蛋白,卖出,43.413,-62246,-2702285.60,810.69,2702.29
2026-02-02,09:31:00,688622.SH,*ST禾信,买入,92.184,31703,2922509.35,876.75,0.00
2026-01-29,09:31:00,688115.SH,思林杰,卖出,45.489,-61943,-2817715.22,845.31,2817.72
2026-01-28,09:31:00,688513.SH,苑东生物,卖出,56.786,-44965,-2553391.48,766.02,2553.39
2026-01-26,09:31:00,688115.SH,思林杰,买入,49.198,61943,3047484.10,914.25,0.00
2026-01-22,09:31:00,688295.SH,中复神鹰,卖出,33.912,-34220,-1160470.01,348.14,1160.47
2026-01-22,09:31:00,688047.SH,龙芯中科,卖出,197.604,-9921,-1960429.28,588.13,1960.43
2026-01-21,09:31:00,688235.SH,百济神州,卖出,286.426,-9644,-2762292.34,828.69,2762.29
2026-01-19,09:31:00,688137.SH,近岸蛋白,买入,47.585,62246,2961974.67,888.59,0.00
2026-01-19,09:31:00,688301.SH,奕瑞科技,卖出,117.105,-25685,-3007850.14,902.36,3007.85
2026-01-14,09:31:00,688051.SH,佳华科技,卖出,41.118,-69628,-2862936.25,858.88,2862.94
2026-01-14,09:31:00,688047.SH,龙芯中科,买入,151.082,19842,2997760.31,899.33,0.00
2026-01-13,09:31:00,688235.SH,百济神州,买入,313.235,9644,3020840.46,906.25,0.00
2026-01-12,09:31:00,688071.SH,华依科技,卖出,34.750,-81538,-2833474.85,850.04,2833.47
2026-01-12,09:31:00,688281.SH,华秦科技,卖出,92.814,-38180,-3543638.52,1063.09,3543.64
2026-01-12,09:31:00,688128.SH,中国电研,买入,31.763,95112,3021080.50,906.32,0.00
2026-01-08,09:31:00,688117.SH,圣诺生物,买入,41.292,70128,2895754.83,868.73,0.00
2026-01-05,09:31:00,688626.SH,翔宇医疗,卖出,69.960,-51294,-3588517.98,1076.56,3588.52
2026-01-05,09:31:00,688225.SH,亚信安全,卖出,19.411,-136455,-2648741.65,794.62,2648.74
2026-01-05,09:31:00,688375.SH,国博电子,卖出,94.810,-36202,-3432311.62,1029.69,3432.31
2025-12-30,09:31:00,688295.SH,中复神鹰,卖出,34.042,-34221,-1164943.75,349.48,1164.94
2025-12-29,09:31:00,688513.SH,苑东生物,买入,61.002,44965,2742944.14,822.88,0.00
2025-12-26,09:31:00,688226.SH,威腾电气,卖出,40.359,-75178,-3034117.92,910.24,3034.12
2025-12-25,09:31:00,688562.SH,航天软件,卖出,20.439,-129281,-2642379.53,792.71,2642.38
2025-12-23,09:31:00,688295.SH,中复神鹰,买入,26.924,68441,1842687.69,552.81,0.00
2025-12-22,09:31:00,688622.SH,*ST禾信,卖出,120.359,-11848,-1426011.06,427.80,1426.01
2025-12-19,09:31:00,688301.SH,奕瑞科技,买入,101.142,25685,2597829.19,779.35,0.00
2025-12-17,09:31:00,688335.SH,复洁科技,卖出,20.329,-115051,-2338901.69,701.67,2338.90
2025-12-16,09:31:00,688335.SH,复洁科技,买入,22.395,115051,2576532.63,772.96,0.00
2025-12-15,09:31:00,688260.SH,昀冢科技,卖出,31.317,-72796,-2279769.80,683.93,2279.77
2025-12-15,09:31:00,688051.SH,佳华科技,买入,36.693,69628,2554876.91,766.46,0.00
2025-12-12,09:31:00,688281.SH,华秦科技,买入,66.052,38180,2521859.25,756.56,0.00
2025-12-12,09:31:00,688071.SH,华依科技,买入,30.922,81538,2521295.21,756.39,0.00
2025-12-11,09:31:00,688375.SH,国博电子,买入,69.739,36202,2524698.52,757.41,0.00
2025-12-10,09:31:00,688382.SH,益方生物,卖出,28.223,-97402,-2749019.50,824.71,2749.02
2025-12-08,09:31:00,688066.SH,*ST航图,卖出,29.122,-97804,-2848212.88,854.46,2848.21
2025-12-08,09:31:00,688496.SH,*ST清越,卖出,6.707,-354471,-2377281.03,713.18,2377.28
2025-12-05,09:31:00,688260.SH,昀冢科技,买入,33.888,72796,2466884.64,740.07,0.00
2025-12-04,09:31:00,688758.SH,赛分科技,卖出,19.451,-113781,-2213156.51,663.95,2213.16
2025-12-03,09:31:00,688225.SH,亚信安全,买入,18.427,136455,2514426.26,754.33,0.00
2025-12-02,09:31:00,688626.SH,翔宇医疗,买入,49.078,51294,2517404.88,755.22,0.00
2025-11-26,09:31:00,688622.SH,*ST禾信,卖出,127.844,-11848,-1514693.34,454.41,1514.69
2025-11-26,09:31:00,688226.SH,威腾电气,买入,33.086,75178,2487342.32,746.20,0.00
2025-11-25,09:31:00,688562.SH,航天软件,买入,18.727,129281,2421094.41,726.33,0.00
2025-11-24,09:31:00,688177.SH,百奥泰,卖出,24.371,-90162,-2197352.53,659.21,2197.35
2025-11-21,09:31:00,688157.SH,松井股份,卖出,29.511,-74277,-2191978.15,657.59,2191.98
2025-11-20,09:31:00,688622.SH,*ST禾信,买入,102.505,23696,2428949.00,728.68,0.00
2025-11-20,09:31:00,688758.SH,赛分科技,买入,21.343,113781,2428382.37,728.51,0.00
2025-11-14,09:31:00,688153.SH,唯捷创芯,卖出,34.211,-69169,-2366371.09,709.91,2366.37
2025-11-13,09:31:00,688189.SH,ST南新,卖出,10.000,-153472,-1534713.86,460.41,1534.71
2025-11-12,09:31:00,688189.SH,ST南新,卖出,9.990,-153472,-1533182.21,459.95,1533.18
2025-11-10,09:31:00,688367.SH,工大高科,卖出,22.954,-113296,-2600596.38,780.18,2600.60
2025-11-10,09:31:00,688382.SH,益方生物,买入,25.040,97402,2438944.13,731.68,0.00
2025-11-07,09:31:00,688066.SH,*ST航图,买入,24.739,97804,2419610.32,725.88,0.00
2025-11-06,09:31:00,688496.SH,*ST清越,买入,6.814,354471,2415223.61,724.57,0.00
2025-11-05,09:31:00,688157.SH,松井股份,买入,32.575,74277,2419574.76,725.87,0.00
2025-11-05,09:31:00,688757.SH,胜科纳米,卖出,28.333,-79030,-2239174.38,671.75,2239.17
2025-11-04,09:31:00,688177.SH,百奥泰,买入,27.074,90162,2441049.59,732.31,0.00
2025-10-29,09:31:00,688757.SH,胜科纳米,买入,30.631,79030,2420778.99,726.23,0.00
2025-10-22,09:31:00,688545.SH,兴福电子,卖出,37.325,-35273,-1316571.78,394.97,1316.57
2025-10-20,09:31:00,688605.SH,先锋精科,卖出,66.018,-18096,-1194656.30,358.40,1194.66
2025-10-15,09:31:00,688153.SH,唯捷创芯,买入,34.669,69169,2398033.89,719.41,0.00
2025-10-14,09:31:00,688605.SH,先锋精科,卖出,82.634,-18097,-1495434.74,448.63,1495.43
