日期,总资产,现金,证券,数量,持仓,收盘价, 收益
,,,键凯科技(688356.SH),25865,1456975.45,56.33,5203.17
,,,华特气体(688268.SH),24770,1317764.00,53.2,46622.32
,,,京仪装备(688652.SH),28303,1564306.81,55.27,292280.58
,,,蓝特光学(688127.SH),32545,760576.65,23.37,125141.52
,,,三旺通信(688618.SH),19179,432870.03,22.57,14382.64
,,,艾迪药业(688488.SH),145042,1335836.82,9.21,65253.35
,,,和元生物(688238.SH),261099,1462154.40,5.6,166740.96
,,,科威尔(688551.SH),47236,1388738.40,29.4,-18345.23
,,,奥普特(688686.SH),22741,1428134.80,62.8,155811.79
,,,利元亨(688499.SH),59028,1296845.16,21.97,24231.83
,,,ST瀚川(688022.SH),116770,1327674.90,11.37,69509.51
,,,莱特光电(688150.SH),35593,768808.80,21.6,133082.34
2024-11-01,14016754.21,418490.12,,,,,
,,,ST瀚川(688022.SH),116770,1262283.70,10.81,4118.31
,,,和元生物(688238.SH),261099,1422989.55,5.45,127576.11
,,,键凯科技(688356.SH),25865,1414556.85,54.69,-37215.43
,,,京仪装备(688652.SH),28303,1476001.45,52.15,203975.22
,,,华特气体(688268.SH),24770,1300672.70,52.51,29531.02
,,,奥普特(688686.SH),22741,1336261.16,58.76,63938.15
,,,利元亨(688499.SH),59028,1254935.28,21.26,-17678.05
,,,蓝特光学(688127.SH),32545,743653.25,22.85,108218.12
,,,艾迪药业(688488.SH),145042,1272018.34,8.77,1434.87
,,,科威尔(688551.SH),47236,1351421.96,28.61,-55661.67
,,,莱特光电(688150.SH),35593,763469.85,21.45,127743.39
2024-10-31,14544490.43,1870262.40,,,,,
,,,奥普特(688686.SH),22741,1401982.65,61.65,129659.64
,,,京仪装备(688652.SH),28303,1596572.23,56.41,324546.00
,,,利元亨(688499.SH),59028,1311011.88,22.21,38398.55
,,,和元生物(688238.SH),261099,1399490.64,5.36,104077.20
,,,莱特光电(688150.SH),35593,819706.79,23.03,183980.33
,,,科威尔(688551.SH),47236,1402436.84,29.69,-4646.79
,,,ST瀚川(688022.SH),116770,1363873.60,11.68,105708.21
,,,艾迪药业(688488.SH),145042,1298125.90,8.95,27542.43
,,,华特气体(688268.SH),24770,1312314.60,52.98,41172.92
,,,蓝特光学(688127.SH),32545,768712.90,23.62,133277.77
2024-10-30,14217381.92,2464599.21,,,,,
,,,和元生物(688238.SH),261099,1365547.77,5.23,70134.33
,,,京仪装备(688652.SH),28303,1379488.22,48.74,107461.99
,,,奥普特(688686.SH),22741,1375375.68,60.48,103052.67
,,,华特气体(688268.SH),24770,1301663.50,52.55,30521.82
,,,艾迪药业(688488.SH),145042,1228505.74,8.47,-42077.73
,,,蓝特光学(688127.SH),32545,785636.30,24.14,150201.17
,,,ST瀚川(688022.SH),116770,1339351.90,11.47,81186.51
,,,莱特光电(688150.SH),71186,1637278.00,23,365825.09
,,,利元亨(688499.SH),59028,1339935.60,22.7,67322.27
2024-10-29,14319787.52,2464599.21,,,,,
,,,利元亨(688499.SH),59028,1381845.48,23.41,109232.15
,,,ST瀚川(688022.SH),116770,1365041.30,11.69,106875.91
,,,莱特光电(688150.SH),71186,1502736.46,21.11,231283.55
,,,京仪装备(688652.SH),28303,1382601.55,48.85,110575.32
,,,华特气体(688268.SH),24770,1372258.00,55.4,101116.32
,,,和元生物(688238.SH),261099,1396879.65,5.35,101466.21
,,,蓝特光学(688127.SH),32545,766760.20,23.56,131325.07
,,,艾迪药业(688488.SH),145042,1308278.84,9.02,37695.37
,,,奥普特(688686.SH),22741,1378786.83,60.63,106463.82
2024-10-28,14672712.55,2464599.21,,,,,
,,,华特气体(688268.SH),24770,1393064.80,56.24,121923.12
,,,和元生物(688238.SH),261099,1462154.40,5.6,166740.96
,,,ST瀚川(688022.SH),116770,1451451.10,12.43,193285.71
,,,蓝特光学(688127.SH),32545,752765.85,23.13,117330.72
,,,奥普特(688686.SH),22741,1439277.89,63.29,166954.88
,,,利元亨(688499.SH),59028,1452088.80,24.6,179475.47
,,,莱特光电(688150.SH),71186,1469990.90,20.65,198537.99
,,,艾迪药业(688488.SH),145042,1351791.44,9.32,81207.97
,,,京仪装备(688652.SH),28303,1435528.16,50.72,163501.93
2024-10-25,14453144.56,1614113.58,,,,,
,,,和元生物(688238.SH),261099,1446488.46,5.54,151075.02
,,,ST瀚川(688022.SH),116770,1366209.00,11.7,108043.61
,,,艾森股份(688720.SH),17169,849693.81,49.49,213839.77
,,,奥普特(688686.SH),22741,1375375.68,60.48,103052.67
,,,华特气体(688268.SH),24770,1399257.30,56.49,128115.62
,,,蓝特光学(688127.SH),32545,759925.75,23.35,124490.62
,,,京仪装备(688652.SH),28303,1462699.04,51.68,190672.81
,,,莱特光电(688150.SH),71186,1454329.98,20.43,182877.07
,,,艾迪药业(688488.SH),145042,1302477.16,8.98,31893.69
,,,利元亨(688499.SH),59028,1422574.80,24.1,149961.47
2024-10-24,14073852.28,3.80,,,,,
,,,和元生物(688238.SH),261099,1362936.78,5.22,67523.34
,,,奥普特(688686.SH),22741,1320342.46,58.06,48019.45
,,,ST瀚川(688022.SH),116770,1297314.70,11.11,39149.31
,,,艾迪药业(688488.SH),145042,1293774.64,8.92,23191.17
,,,利元亨(688499.SH),59028,1347018.96,22.82,74405.63
,,,蓝特光学(688127.SH),65090,1552396.50,23.85,281526.25
,,,艾森股份(688720.SH),34339,1643464.54,47.86,371719.43
,,,莱特光电(688150.SH),71186,1460736.72,20.52,189283.81
,,,华特气体(688268.SH),24770,1370524.10,55.33,99382.42
,,,京仪装备(688652.SH),28303,1425339.08,50.36,153312.85
2024-10-23,13952417.77,3.80,,,,,
,,,艾迪药业(688488.SH),145042,1283621.70,8.85,13038.23
,,,和元生物(688238.SH),261099,1362936.78,5.22,67523.34
,,,奥普特(688686.SH),22741,1352407.27,59.47,80084.26
,,,莱特光电(688150.SH),71186,1486363.68,20.88,214910.77
,,,京仪装备(688652.SH),28303,1307598.60,46.2,35572.37
,,,ST瀚川(688022.SH),116770,1332345.70,11.41,74180.31
,,,蓝特光学(688127.SH),65090,1489259.20,22.88,218388.95
,,,华特气体(688268.SH),24770,1374239.60,55.48,103097.92
,,,艾森股份(688720.SH),34339,1565858.40,45.6,294113.29
,,,利元亨(688499.SH),59028,1397783.04,23.68,125169.71
2024-10-22,14108003.66,3.80,,,,,
,,,利元亨(688499.SH),59028,1341706.44,22.73,69093.11
,,,ST瀚川(688022.SH),116770,1319501.00,11.3,61335.61
,,,和元生物(688238.SH),261099,1396879.65,5.35,101466.21
,,,艾森股份(688720.SH),34339,1542851.27,44.93,271106.16
,,,蓝特光学(688127.SH),65090,1577781.60,24.24,306911.35
,,,艾迪药业(688488.SH),145042,1318431.78,9.09,47848.31
,,,奥普特(688686.SH),22741,1333077.42,58.62,60754.41
,,,莱特光电(688150.SH),71186,1538329.46,21.61,266876.55
,,,京仪装备(688652.SH),28303,1332505.24,47.08,60479.01
,,,华特气体(688268.SH),24770,1406936.00,56.8,135794.32
2024-10-21,13769840.67,3.80,,,,,
,,,ST瀚川(688022.SH),116770,1300817.80,11.14,42652.41
,,,莱特光电(688150.SH),71186,1476397.64,20.74,204944.73
,,,艾迪药业(688488.SH),145042,1263315.82,8.71,-7267.65
,,,艾森股份(688720.SH),34339,1517440.41,44.19,245695.30
,,,奥普特(688686.SH),22741,1340127.13,58.93,67804.12
,,,和元生物(688238.SH),261099,1347270.84,5.16,51857.40
,,,蓝特光学(688127.SH),65090,1443045.30,22.17,172175.05
,,,京仪装备(688652.SH),28303,1345807.65,47.55,73781.42
,,,利元亨(688499.SH),59028,1334623.08,22.61,62009.75
,,,华特气体(688268.SH),24770,1400991.20,56.56,129849.52
2024-10-18,13450328.88,3.80,,,,,
,,,利元亨(688499.SH),59028,1292713.20,21.9,20099.87
,,,华特气体(688268.SH),24770,1377955.10,55.63,106813.42
,,,京仪装备(688652.SH),28303,1330524.03,47.01,58497.80
,,,艾森股份(688720.SH),34339,1472456.32,42.88,200711.21
,,,艾迪药业(688488.SH),145042,1257514.14,8.67,-13069.33
,,,ST瀚川(688022.SH),116770,1285637.70,11.01,27472.31
,,,莱特光电(688150.SH),71186,1498465.30,21.05,227012.39
,,,奥普特(688686.SH),22741,1312837.93,57.73,40514.92
,,,和元生物(688238.SH),261099,1289829.06,4.94,-5584.38
,,,蓝特光学(688127.SH),65090,1332392.30,20.47,61522.05
2024-10-17,12657863.24,3.80,,,,,
,,,艾森股份(688720.SH),34339,1358107.45,39.55,86362.34
,,,蓝特光学(688127.SH),65090,1282923.90,19.71,12053.65
,,,利元亨(688499.SH),59028,1227192.12,20.79,-45421.21
,,,奥普特(688686.SH),22741,1229833.28,54.08,-42489.73
,,,莱特光电(688150.SH),71186,1392398.16,19.56,120945.25
,,,和元生物(688238.SH),261099,1237609.26,4.74,-57804.18
,,,ST瀚川(688022.SH),116770,1202731.00,10.3,-55434.39
,,,华特气体(688268.SH),24770,1276893.50,51.55,5751.82
,,,艾迪药业(688488.SH),145042,1209650.28,8.34,-60933.19
,,,京仪装备(688652.SH),28303,1240520.49,43.83,-31505.74
2024-10-16,12575629.24,3.80,,,,,
,,,利元亨(688499.SH),59028,1234865.76,20.92,-37747.57
,,,艾迪药业(688488.SH),145042,1214001.54,8.37,-56581.93
,,,艾森股份(688720.SH),34339,1300761.32,37.88,29016.21
,,,ST瀚川(688022.SH),116770,1184047.80,10.14,-74117.59
,,,和元生物(688238.SH),261099,1253275.20,4.8,-42138.24
,,,京仪装备(688652.SH),28303,1259483.50,44.5,-12542.73
,,,华特气体(688268.SH),24770,1286306.10,51.93,15164.42
,,,莱特光电(688150.SH),71186,1331178.20,18.7,59725.29
,,,奥普特(688686.SH),22741,1235291.12,54.32,-37031.89
,,,蓝特光学(688127.SH),65090,1276414.90,19.61,5544.65
2024-10-15,12707730.83,3.80,,,,,
,,,ST瀚川(688022.SH),116770,1221414.20,10.46,-36751.19
,,,艾迪药业(688488.SH),145042,1235757.84,8.52,-34825.63
,,,和元生物(688238.SH),261099,1255886.19,4.81,-39527.25
,,,利元亨(688499.SH),59028,1257296.40,21.3,-15316.93
,,,莱特光电(688150.SH),71186,1372466.08,19.28,101013.17
,,,京仪装备(688652.SH),28303,1270804.70,44.9,-1221.53
,,,奥普特(688686.SH),22741,1252574.28,55.08,-19748.73
,,,华特气体(688268.SH),24770,1288783.10,52.03,17641.42
,,,艾森股份(688720.SH),34339,1269169.44,36.96,-2575.67
,,,蓝特光学(688127.SH),65090,1283574.80,19.72,12704.55
2024-10-14,12974028.98,2553582.63,,,,,
,,,蓝特光学(688127.SH),65090,1341504.90,20.61,70634.65
,,,艾森股份(688720.SH),34339,1314153.53,38.27,42408.42
,,,莱特光电(688150.SH),71186,1326195.18,18.63,54742.27
,,,利元亨(688499.SH),59028,1286810.40,21.8,14197.07
,,,华特气体(688268.SH),24770,1310580.70,52.91,39439.02
,,,奥普特(688686.SH),22741,1274178.23,56.03,1855.22
,,,京仪装备(688652.SH),28303,1312410.11,46.37,40383.88
,,,艾迪药业(688488.SH),145042,1254613.30,8.65,-15970.17
2024-10-11,12726338.63,12726338.63,,,,,
2024-10-10,12726338.63,12726338.63,,,,,
2024-10-09,12726338.63,12726338.63,,,,,
2024-10-08,12726338.63,12726338.63,,,,,
2024-09-30,11331141.41,4152725.12,,,,,
,,,翱捷科技(688220.SH),1910,75502.30,39.53,19410.55
,,,海光信息(688041.SH),10341,1068018.48,103.28,218105.66
,,,格科微(688728.SH),77269,1138172.37,14.73,292453.70
,,,芯联集成(688469.SH),76920,325371.60,4.23,52448.35
,,,百克生物(688276.SH),19264,589478.40,30.6,169908.63
,,,纳芯微(688052.SH),4701,558478.80,118.8,161838.20
,,,富创精密(688409.SH),13060,603372.00,46.2,180825.32
,,,思瑞浦(688536.SH),11851,1196476.96,100.96,334114.96
,,,芯原股份(688521.SH),16578,596476.44,35.98,178580.54
,,,中国通号(688009.SH),163286,1027068.94,6.29,231673.29
2024-09-27,9908741.44,18.61,,,,,
,,,芯原股份(688521.SH),33156,994016.88,29.98,158225.07
,,,芯联集成(688469.SH),76920,289988.40,3.77,17065.15
,,,思瑞浦(688536.SH),11851,997024.63,84.13,134662.63
,,,富创精密(688409.SH),26121,1005658.50,38.5,160532.79
,,,纳芯微(688052.SH),9402,930798.00,99,137516.81
,,,百克生物(688276.SH),38529,1012156.83,26.27,172995.52
,,,金山办公(688111.SH),3496,776112.00,222,174117.43
,,,中国通号(688009.SH),163286,888275.84,5.44,92880.19
,,,荣昌生物(688331.SH),35781,1088815.83,30.43,269697.65
,,,海光信息(688041.SH),10341,890256.69,86.09,40343.87
,,,翱捷科技(688220.SH),1910,64347.90,33.69,8256.15
,,,格科微(688728.SH),77269,971271.33,12.57,125552.66
2024-09-26,9231163.43,849931.43,,,,,
,,,百克生物(688276.SH),38529,928163.61,24.09,89002.30
,,,中国通号(688009.SH),163286,870314.38,5.33,74918.73
,,,翱捷科技(688220.SH),1910,60929.00,31.9,4837.25
,,,荣昌生物(688331.SH),35781,932452.86,26.06,113334.68
,,,芯联集成(688469.SH),76920,278450.40,3.62,5527.15
,,,格科微(688728.SH),77269,931864.14,12.06,86145.47
,,,芯原股份(688521.SH),33156,934004.52,28.17,98212.71
,,,纳芯微(688052.SH),9402,855582.00,91,62300.81
,,,富创精密(688409.SH),26121,935393.01,35.81,90267.30
,,,思瑞浦(688536.SH),11851,935754.96,78.96,73392.96
,,,金山办公(688111.SH),3496,718323.12,205.47,116328.55
2024-09-25,8791276.37,9.26,,,,,
,,,翱捷科技(688220.SH),1910,58637.00,30.7,2545.25
,,,芯原股份(688521.SH),33156,890570.16,26.86,54778.35
,,,泽璟制药(688266.SH),15558,859112.76,55.22,-58737.88
,,,金山办公(688111.SH),3496,672455.60,192.35,70461.03
,,,荣昌生物(688331.SH),35781,865184.58,24.18,46066.40
,,,百克生物(688276.SH),38529,875378.88,22.72,36217.57
,,,纳芯微(688052.SH),9402,819666.36,87.18,26385.17
,,,格科微(688728.SH),77269,853822.45,11.05,8103.78
,,,思瑞浦(688536.SH),11851,889654.57,75.07,27292.57
,,,富创精密(688409.SH),26121,883673.43,33.83,38547.72
,,,中国通号(688009.SH),163286,852352.92,5.22,56957.27
,,,芯联集成(688469.SH),76920,270758.40,3.52,-2164.85
2024-09-24,8709437.59,845727.93,,,,,
,,,纳芯微(688052.SH),9402,823615.20,87.6,30334.01
,,,思瑞浦(688536.SH),11851,852679.45,71.95,-9682.55
,,,芯联集成(688469.SH),76920,267681.60,3.48,-5241.65
,,,金山办公(688111.SH),3496,670812.48,191.88,68817.91
,,,芯原股份(688521.SH),33156,886259.88,26.73,50468.07
,,,中国通号(688009.SH),163286,827860.02,5.07,32464.37
,,,翱捷科技(688220.SH),1910,58617.90,30.69,2526.15
,,,泽璟制药(688266.SH),15558,849466.80,54.6,-68383.84
,,,百克生物(688276.SH),38529,870755.40,22.6,31594.09
,,,富创精密(688409.SH),26121,895427.88,34.28,50302.17
,,,荣昌生物(688331.SH),35781,860533.05,24.05,41414.87
2024-09-23,8350506.79,1658298.40,,,,,
,,,芯联集成(688469.SH),76920,258451.20,3.36,-14472.05
,,,纳芯微(688052.SH),9402,779237.76,82.88,-14043.43
,,,芯碁微装(688630.SH),17391,843115.68,48.48,-75149.91
,,,翱捷科技(688220.SH),1910,55963.00,29.3,-128.75
,,,芯原股份(688521.SH),33156,821937.24,24.79,-13854.57
,,,富创精密(688409.SH),26121,818109.72,31.32,-27015.99
,,,思瑞浦(688536.SH),11851,806934.59,68.09,-55427.41
,,,泽璟制药(688266.SH),15558,873737.28,56.16,-44113.36
,,,金山办公(688111.SH),3496,644417.68,184.33,42423.11
,,,中国通号(688009.SH),163286,790304.24,4.84,-5091.41
2024-09-20,8477681.78,901241.91,,,,,
,,,芯碁微装(688630.SH),17391,872854.29,50.19,-45411.30
,,,芯联集成(688469.SH),76920,265374.00,3.45,-7549.25
,,,华润微(688396.SH),26243,901709.48,34.36,-5756.95
,,,泽璟制药(688266.SH),15558,869692.20,55.9,-48158.44
,,,金山办公(688111.SH),3496,646410.40,184.9,44415.83
,,,中国通号(688009.SH),163286,787038.52,4.82,-8357.13
,,,思瑞浦(688536.SH),11851,834310.40,70.4,-28051.60
,,,纳芯微(688052.SH),9402,792024.48,84.24,-1256.71
,,,芯原股份(688521.SH),33156,840504.60,25.35,4712.79
,,,金盘科技(688676.SH),26350,766521.50,29.09,-62771.99
2024-09-19,8627802.67,1657759.72,,,,,
,,,芯原股份(688521.SH),33156,842493.96,25.41,6702.15
,,,芯联集成(688469.SH),76920,262297.20,3.41,-10626.05
,,,奇安信(688561.SH),461,9897.67,21.47,-237.28
,,,金山办公(688111.SH),3496,650221.04,185.99,48226.47
,,,金盘科技(688676.SH),26350,804465.50,30.53,-24827.99
,,,泽璟制药(688266.SH),15558,916055.04,58.88,-1795.60
,,,纳芯微(688052.SH),9402,799170.00,85,5888.81
,,,虹软科技(688088.SH),36923,894275.06,24.22,-10199.12
,,,华润微(688396.SH),26243,900922.19,34.33,-6544.24
,,,芯碁微装(688630.SH),17391,890245.29,51.19,-28020.30
2024-09-18,8583901.96,835798.44,,,,,
,,,纳芯微(688052.SH),9402,794186.94,84.47,905.75
,,,芯碁微装(688630.SH),17391,888680.10,51.1,-29585.49
,,,华峰测控(688200.SH),10451,808593.87,77.37,-71309.79
,,,奇安信(688561.SH),461,9450.50,20.5,-684.45
,,,金山办公(688111.SH),3496,642634.72,183.82,40640.15
,,,虹软科技(688088.SH),36923,868059.73,23.51,-36414.45
,,,芯联集成(688469.SH),76920,257682.00,3.35,-15241.25
,,,金盘科技(688676.SH),26350,778642.50,29.55,-50650.99
,,,华润微(688396.SH),26243,891999.57,33.99,-15466.86
,,,中国通号(688009.SH),179599,845911.29,4.71,-72150.86
,,,泽璟制药(688266.SH),15558,962262.30,61.85,44411.66
2024-09-13,8584794.74,793310.65,,,,,
,,,华润微(688396.SH),26243,915355.84,34.88,7889.41
,,,泽璟制药(688266.SH),15558,936591.60,60.2,18740.96
,,,中国通号(688009.SH),179599,881831.09,4.91,-36231.06
,,,金山办公(688111.SH),3496,633055.68,181.08,31061.11
,,,芯碁微装(688630.SH),17391,864680.52,49.72,-53585.07
,,,华峰测控(688200.SH),10451,814028.39,77.89,-65875.27
,,,金盘科技(688676.SH),26350,762305.50,28.93,-66987.99
,,,奇安信(688561.SH),461,9630.29,20.89,-504.66
,,,芯联集成(688469.SH),76920,259989.60,3.38,-12933.65
,,,虹软科技(688088.SH),36923,880982.78,23.86,-23491.40
,,,中芯国际(688981.SH),19647,833032.80,42.4,-68673.03
2024-09-12,8660645.66,1.11,,,,,
,,,奇安信(688561.SH),461,9717.88,21.08,-417.07
,,,金盘科技(688676.SH),26350,801303.50,30.41,-27989.99
,,,华峰测控(688200.SH),10451,824792.92,78.92,-55110.74
,,,芯联集成(688469.SH),76920,259989.60,3.38,-12933.65
,,,中国通号(688009.SH),179599,876443.12,4.88,-41619.03
,,,华润微(688396.SH),26243,909319.95,34.65,1853.52
,,,中芯国际(688981.SH),19647,844428.06,42.98,-57277.77
,,,芯碁微装(688630.SH),17391,866071.80,49.8,-52193.79
,,,虹软科技(688088.SH),36923,896121.21,24.27,-8352.97
,,,智翔金泰(688443.SH),34833,795934.05,22.85,-108316.19
,,,金山办公(688111.SH),3496,634174.40,181.4,32179.83
,,,泽璟制药(688266.SH),15558,942348.06,60.57,24497.42
2024-09-11,8785310.10,829294.61,,,,,
,,,虹软科技(688088.SH),36923,901290.43,24.41,-3183.75
,,,中国通号(688009.SH),179599,867463.17,4.83,-50598.98
,,,奇安信(688561.SH),461,9690.22,21.02,-444.73
,,,中芯国际(688981.SH),19647,851304.51,43.33,-50401.32
,,,金山办公(688111.SH),3496,642110.32,183.67,40115.75
,,,智翔金泰(688443.SH),34833,856891.80,24.6,-47358.44
,,,芯联集成(688469.SH),76920,259220.40,3.37,-13702.85
,,,华润微(688396.SH),26243,910107.24,34.68,2640.81
,,,泽璟制药(688266.SH),15558,956505.84,61.48,38655.20
,,,华峰测控(688200.SH),10451,820403.50,78.5,-59500.16
,,,芯碁微装(688630.SH),17391,881028.06,50.66,-37237.53
2024-09-10,8885700.50,0.97,,,,,
,,,芯碁微装(688630.SH),17391,899984.25,51.75,-18281.34
,,,中芯国际(688981.SH),19647,880971.48,44.84,-20734.35
,,,虹软科技(688088.SH),36923,901659.66,24.42,-2814.52
,,,华峰测控(688200.SH),10451,824270.37,78.87,-55633.29
,,,微芯生物(688321.SH),52996,841576.48,15.88,-62490.56
,,,奇安信(688561.SH),461,9662.56,20.96,-472.39
,,,金山办公(688111.SH),3496,624070.96,178.51,22076.39
,,,芯联集成(688469.SH),76920,260758.80,3.39,-12164.45
,,,中国通号(688009.SH),179599,881831.09,4.91,-36231.06
,,,华润微(688396.SH),26243,925328.18,35.26,17861.75
,,,智翔金泰(688443.SH),34833,916107.90,26.3,11857.66
,,,泽璟制药(688266.SH),15558,919477.80,59.1,1627.16
2024-09-09,8847567.81,0.97,,,,,
,,,芯联集成(688469.SH),76920,261528.00,3.4,-11395.25
,,,中芯国际(688981.SH),19647,881560.89,44.87,-20144.94
,,,华峰测控(688200.SH),10451,834825.88,79.88,-45077.78
,,,智翔金泰(688443.SH),34833,947457.60,27.2,43207.36
,,,华润微(688396.SH),26243,921129.30,35.1,13662.87
,,,虹软科技(688088.SH),36923,877290.48,23.76,-27183.70
,,,微芯生物(688321.SH),52996,856945.32,16.17,-47121.72
,,,泽璟制药(688266.SH),15558,896140.80,57.6,-21709.84
,,,中国通号(688009.SH),179599,883627.08,4.92,-34435.07
,,,奇安信(688561.SH),461,9459.72,20.52,-675.23
,,,芯碁微装(688630.SH),17391,884680.17,50.87,-33585.42
,,,金山办公(688111.SH),3496,592921.60,169.6,-9072.97
2024-09-06,8937073.58,0.97,,,,,
,,,泽璟制药(688266.SH),15558,903608.64,58.08,-14242.00
,,,智翔金泰(688443.SH),34833,966964.08,27.76,62713.84
,,,华峰测控(688200.SH),10451,849143.75,81.25,-30759.91
,,,奇安信(688561.SH),461,9607.24,20.84,-527.71
,,,金山办公(688111.SH),3496,593620.80,169.8,-8373.77
,,,中国通号(688009.SH),179599,897995.00,5,-20067.15
,,,微芯生物(688321.SH),52996,852175.68,16.08,-51891.36
,,,芯碁微装(688630.SH),17391,898766.88,51.68,-19498.71
,,,中芯国际(688981.SH),19647,885686.76,45.08,-16019.07
,,,芯联集成(688469.SH),76920,268450.80,3.49,-4472.45
,,,虹软科技(688088.SH),36923,884675.08,23.96,-19799.10
,,,华润微(688396.SH),26243,926377.90,35.3,18911.47
2024-09-05,9180112.54,3027102.59,,,,,
,,,中芯国际(688981.SH),19647,903172.59,45.97,1466.76
,,,华润微(688396.SH),26243,946847.44,36.08,39381.01
,,,华峰测控(688200.SH),10451,884154.60,84.6,4250.94
,,,奇安信(688561.SH),461,9870.01,21.41,-264.94
,,,微芯生物(688321.SH),52996,889802.84,16.79,-14264.20
,,,虹软科技(688088.SH),36923,915321.17,24.79,10846.99
,,,智翔金泰(688443.SH),34833,992740.50,28.5,88490.26
,,,金山办公(688111.SH),3496,611100.80,174.8,9106.23
2024-09-04,9113152.75,65.16,,,,,
